n,p,conf_level,n_sims,prior,prior_a,prior_b,tail,coverage,conservatism_mean,conservatism_var,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var
100,0.061591973244147155,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4491907793469596,0.08072293162110054,0.0,0.11489739579293645,0.0,0.0008951375339538519,0.11489739579293645,0.0008951375339538519
100,0.061591973244147155,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9296,,,0.024546716487224292,0.11464308120954163,0.0002159140259615183,0.0010671292554167006,0.09009636472231734,0.00033748849765285793
100,0.061591973244147155,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5529473148179266,0.08560526882012162,0.0,0.10408077508601693,0.0,0.0009865550460897,0.10408077508601693,0.0009865550460897
100,0.06192307692307692,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9625,,,0.027628779112520534,0.12096687833698938,0.00023645169021767356,0.0010429362614026811,0.09333809922446887,0.0002961903360721802
100,0.06192307692307692,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5004738190607996,0.08528374185782797,0.0,0.11021524522287168,0.0,0.0009703400464133334,0.11021524522287168,0.0009703400464133334
100,0.06192307692307692,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9365,,,0.030418587054050317,0.12639638053120195,0.00024392440900536632,0.000994355684625769,0.09597779347715163,0.0002606047102467443
100,0.06192307692307692,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.44914225375080524,0.08157221341009686,0.0,0.11550401736118697,0.0,0.0009281943301816653,0.11550401736118697,0.0009281943301816653
100,0.06192307692307692,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9268,,,0.024885202313436418,0.11528964831592575,0.0002273566388420436,0.0011054106648171523,0.09040444600248934,0.0003455312224388113
100,0.06192307692307692,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5520368620954295,0.08672618947096179,0.0,0.10470803600374493,0.0,0.0010224260011289085,0.10470803600374493,0.0010224260011289085
100,0.06225418060200669,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9635,,,0.027794362383658323,0.12129728978118319,0.00023999747292823912,0.0010524460591334697,0.09350292739752485,0.0002974600791829444
100,0.06225418060200669,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5016493502684835,0.08566390653273716,0.0,0.1105347819501027,0.0,0.0009794012879752031,0.1105347819501027,0.0009794012879752031
100,0.06225418060200669,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9359,,,0.03058628348213499,0.1267200676218398,0.0002474621784719996,0.0010035396980674072,0.09613378413970479,0.0002617729838566021
100,0.06225418060200669,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.45053577014076984,0.08196845645136626,0.0,0.1158174463032618,0.0,0.0009369625301825437,0.1158174463032618,0.0009369625301825437
100,0.06225418060200669,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.928,,,0.025047879307074684,0.11562417771148621,0.0002309192219370222,0.0011160350086579947,0.09057629840441153,0.0003474715510756629
100,0.06225418060200669,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5529593929791531,0.08708020843418446,0.0,0.10503234428854358,0.0,0.0010322209178324222,0.10503234428854358,0.0010322209178324222
100,0.06258528428093645,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9659,,,0.028066493947395747,0.12194106334859148,0.00023359396592725025,0.001027579073935787,0.09387456940119572,0.0002905704856465145
100,0.06258528428093645,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49807916776664823,0.08490216567396322,0.0,0.11115313186701864,0.0,0.0009562072547256143,0.11115313186701864,0.0009562072547256143
100,0.06258528428093645,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9412,,,0.030865608793951754,0.12734606300722584,0.00024090627893920606,0.000980079888350497,0.0964804542132741,0.00025597697980685657
100,0.06258528428093645,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4470865475612777,0.08133949899114407,0.0,0.11641994016221606,0.0,0.0009149759593425951,0.11641994016221606,0.0009149759593425951
100,0.06258528428093645,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9295,,,0.02531144393734964,0.11629674608567245,0.00022468335560970064,0.0010876227728352813,0.0909853021483228,0.0003377383861212396
100,0.06258528428093645,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5493885886246328,0.08620902310145298,0.0,0.105673928249088,0.0,0.0010065342749463954,0.105673928249088,0.0010065342749463954
100,0.06291638795986622,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.93,,,0.028107393375091737,0.12206667182206188,0.00023666317179121368,0.0010240663165801752,0.09395927844697012,0.0002852142490088454
100,0.06291638795986622,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.502661109208698,0.0836838911071414,0.0,0.11127271570234762,0.0,0.0009535971206404383,0.11127271570234762,0.0009535971206404383
100,0.06291638795986622,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9404,,,0.030909718585517693,0.12746523540991997,0.00024374084042355366,0.0009775317425585368,0.09655551682440225,0.00025178196475719695
100,0.06291638795986622,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.45137324260947026,0.08008155770905508,0.0,0.11653389473836069,0.0,0.0009131452823598924,0.11653389473836069,0.0009131452823598924
100,0.06291638795986622,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.93,,,0.025348507210951554,0.11643891857155476,0.00022800518784957816,0.0010809270979168116,0.09109041136060322,0.00032936343943016337
100,0.06291638795986622,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5541595557007934,0.08509589413148766,0.0,0.10580575073642562,0.0,0.0010018050610980254,0.10580575073642562,0.0010018050610980254
100,0.06324749163879598,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9332,,,0.0285163764207883,0.12295757392007794,0.00023569436625069665,0.001014300200121831,0.09444119749928967,0.00028143773157423603
100,0.06324749163879598,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49795733643835977,0.08256194181341639,0.0,0.11213127730929487,0.0,0.0009446692408000656,0.11213127730929487,0.0009446692408000656
100,0.06324749163879598,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9652,,,0.03132638745657784,0.12833624780053582,0.0002426322684435412,0.0009681337420151372,0.09700986034395799,0.0002483305157819975
100,0.06324749163879598,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.44668205687341506,0.07889800360505642,0.0,0.11737452281158108,0.0,0.0009045391395028257,0.11737452281158108,0.0009045391395028257
100,0.06324749163879598,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9332,,,0.025747535351355235,0.11734488325767836,0.00022722670797547647,0.0010723834931177572,0.09159734790632312,0.0003264198110439415
100,0.06324749163879598,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5495596724341795,0.08407325693659297,0.0,0.10667990485425244,0.0,0.0009934410236576451,0.10667990485425244,0.0009934410236576451
100,0.06357859531772575,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9272,,,0.028509180777391226,0.12285326619763878,0.0002442728190968776,0.001047439325303602,0.09434408542024755,0.0002894927607980442
100,0.06357859531772575,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5036846395451244,0.08424929887051642,0.0,0.11203400273194183,0.0,0.0009756982222935903,0.11203400273194183,0.0009756982222935903
100,0.06357859531772575,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9637,,,0.03131565030301159,0.12823646645657613,0.00025139756882134397,0.0010000052089128456,0.09692081615356453,0.0002556165895056721
100,0.06357859531772575,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4528650012985186,0.0807207657518145,0.0,0.11728118974195209,0.0,0.0009344486172753846,0.11728118974195209,0.0009344486172753846
100,0.06357859531772575,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9272,,,0.025744804275924946,0.11723767031231737,0.00023556327622771355,0.0011063576747529945,0.09149286603639244,0.0003349522810773304
100,0.06357859531772575,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5546844782584724,0.0856249238365573,0.0,0.10657948409035144,0.0,0.0010253760796493764,0.10657948409035144,0.0010253760796493764
100,0.06390969899665552,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9295,,,0.028590308465698395,0.12303973175002807,0.00024476563357024583,0.0010445841812107483,0.09444942328432966,0.000287354626348455
100,0.06390969899665552,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5061908008825571,0.0841350204823755,0.0,0.1122132967252506,0.0,0.0009732376249489193,0.1122132967252506,0.0009732376249489193
100,0.06390969899665552,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.962,,,0.03139896471530933,0.12841765871825161,0.0002518051275614079,0.0009975139019078316,0.09701869400294229,0.00025388329844477675
100,0.06390969899665552,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.45541758689192474,0.08066344311606695,0.0,0.11745578197503005,0.0,0.00093228697028071,0.11745578197503005,0.00093228697028071
100,0.06390969899665552,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9295,,,0.025823243219441985,0.11743257358476528,0.00023615188126949898,0.0011025151025150226,0.09160933036532329,0.0003318802914068157
100,0.06390969899665552,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5570914844401478,0.08542341794607806,0.0,0.10676560264381237,0.0,0.0010222417575170976,0.10676560264381237,0.0010222417575170976
100,0.06424080267558528,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9299,,,0.028875817102500086,0.12361626932220525,0.00024543857472726757,0.001049319666415602,0.09474045221970516,0.0002891204984592749
100,0.06424080267558528,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.503862190528456,0.08447076484026905,0.0,0.11277052361201122,0.0,0.0009775802368482797,0.11277052361201122,0.0009775802368482797
100,0.06424080267558528,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9602,,,0.03168763406765406,0.1289825592385556,0.00025254082367559284,0.0010019593276530997,0.09729492517090153,0.0002553883454812193
100,0.06424080267558528,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4534223004865536,0.08105331580931864,0.0,0.11800244329807513,0.0,0.0009363823836434124,0.11800244329807513,0.0009363823836434124
100,0.06424080267558528,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9446,,,0.02610497323599417,0.11802253738612471,0.00023674383606582796,0.0011074143110932526,0.09191756415013055,0.00033384902602708673
100,0.06424080267558528,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5544908494990155,0.08571946491114077,0.0,0.10733463995874572,0.0,0.001026792519895515,0.10733463995874572,0.001026792519895515
100,0.06457190635451505,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9339,,,0.029471124889457884,0.12489989279280281,0.00024744117704336927,0.0010418519365897611,0.09542876790334492,0.00028245444753400244
100,0.06457190635451505,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4964018854019446,0.08428319945541315,0.0,0.11400787569372833,0.0,0.0009712746307291894,0.11400787569372833,0.0009712746307291894
100,0.06457190635451505,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.963,,,0.03229455330110624,0.130235000561383,0.0002542598357075977,0.0009955767291652824,0.0979404472602768,0.00025003971556391874
100,0.06457190635451505,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4462233200910513,0.08061931803360951,0.0,0.11921177835458042,0.0,0.0009309654071345019,0.11921177835458042,0.0009309654071345019
100,0.06457190635451505,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9488,,,0.026685440906692896,0.11934240737428976,0.00023909068577990952,0.0010983834205024762,0.09265696646759686,0.0003252478082669209
100,0.06457190635451505,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5468890331444827,0.08578602694058086,0.0,0.10860437950466831,0.0,0.0010192013447866718,0.10860437950466831,0.0010192013447866718
100,0.06490301003344481,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9284,,,0.0294142760565307,0.12473598182910418,0.00025080892203133435,0.0010568891205747495,0.09532170577257348,0.0002871211128812642
100,0.06490301003344481,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5016929561433289,0.08418131218417503,0.0,0.11385140102345076,0.0,0.0009852367533762525,0.11385140102345076,0.0009852367533762525
100,0.06490301003344481,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9597,,,0.0322346834160491,0.1300764435065591,0.000257763330690769,0.001009832375574841,0.09784176009051003,0.0002540501709562714
100,0.06490301003344481,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.45157772546153285,0.08080644214726554,0.0,0.11906004095677337,0.0,0.0009442538974837784,0.11906004095677337,0.0009442538974837784
100,0.06490301003344481,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9436,,,0.02663262609044917,0.1191740410877381,0.00024227837030604994,0.0011138892177513732,0.09254141499728893,0.0003304370913825472
100,0.06490301003344481,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5520475340147071,0.08543188751903008,0.0,0.10844333825933955,0.0,0.0010337209750196398,0.10844333825933955,0.0010337209750196398
100,0.06523411371237459,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9363,,,0.02941598452551035,0.1248938174296801,0.00024081929991906517,0.001007896656418724,0.09547783290416975,0.00027144698931901327
100,0.06523411371237459,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5046848620816525,0.08214639036977726,0.0,0.1139977359904497,0.0,0.0009398838010973527,0.1139977359904497,0.0009398838010973527
100,0.06523411371237459,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9636,,,0.03224349350870527,0.13022412678850415,0.00024732308658649283,0.0009635601342647991,0.09798063327979889,0.0002406127530786744
100,0.06523411371237459,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.45407113906625163,0.07868349701788796,0.0,0.11919758133040152,0.0,0.0009012331745006279,0.11919758133040152,0.0009012331745006279
100,0.06523411371237459,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.953,,,0.026625397563470515,0.1193487855747895,0.00023283698647138905,0.001060713512205995,0.092723388011319,0.00031115523707273056
100,0.06523411371237459,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5554774107306233,0.08349363313421457,0.0,0.10860337668011016,0.0,0.0009850448804160784,0.10860337668011016,0.0009850448804160784
100,0.06556521739130435,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9344,,,0.029818095250128317,0.12564752639326066,0.000247941562230899,0.001034966930463685,0.09582943114313235,0.0002784020548316216
100,0.06556521739130435,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5015483056818474,0.08333327091994723,0.0,0.11472861382475535,0.0,0.0009651888701373005,0.11472861382475535,0.0009651888701373005
100,0.06556521739130435,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9621,,,0.032647964070588675,0.13096523965914209,0.00025459722548488496,0.0009892360564977363,0.09831727558855341,0.00024657357352432144
100,0.06556521739130435,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.45146282074529753,0.07975837081936188,0.0,0.11991685926944387,0.0,0.0009253335430644448,0.11991685926944387,0.0009253335430644448
100,0.06556521739130435,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9513,,,0.027024251290491783,0.12010843460160904,0.00023978931414935696,0.0010911088080170185,0.09308418331111724,0.0003206393658924438
100,0.06556521739130435,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5518483623869512,0.0848132808986686,0.0,0.10934194208277459,0.0,0.0010127138008655806,0.10934194208277459,0.0010127138008655806
100,0.06589632107023412,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9322,,,0.03024287922193864,0.12645346785389225,0.0002575463091288761,0.0010642945720675666,0.09621058863195359,0.0002835063042528673
100,0.06589632107023412,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49809626563272597,0.08438896426592007,0.0,0.11550956175042443,0.0,0.0009929706842702257,0.11550956175042443,0.0009929706842702257
100,0.06589632107023412,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9593,,,0.033076147684990065,0.13175494409085886,0.00026426925475359715,0.0010177556817200894,0.0986787964058688,0.0002514096084052092
100,0.06589632107023412,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.44855524588450835,0.0808811340317886,0.0,0.12068303377861077,0.0,0.0009523729094061182,0.12068303377861077,0.0009523729094061182
100,0.06589632107023412,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9493,,,0.027445007610116475,0.12093789408608191,0.000249280827775185,0.0011199173041935339,0.09349288647596544,0.0003249908131139777
100,0.06589632107023412,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5479182664052907,0.08579880219618544,0.0,0.11014243522329548,0.0,0.0010405010335922916,0.11014243522329548,0.0010405010335922916
100,0.06622742474916388,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9339,,,0.030411662481434645,0.12684046777647948,0.00025367926526539145,0.001048840077425829,0.09642880529504483,0.00027933503758847955
100,0.06622742474916388,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4977059920796932,0.08355969990667911,0.0,0.11588173247217101,0.0,0.0009785503805926886,0.11588173247217101,0.0009785503805926886
100,0.06622742474916388,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9601,,,0.03324880460644181,0.13213210485667098,0.0002603048950063394,0.001003063221774857,0.09888330025022918,0.00024779306048293615
100,0.06622742474916388,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.44815657671146325,0.08015377255882729,0.0,0.12104639538458614,0.0,0.0009386121078580231,0.12104639538458614,0.0009386121078580231
100,0.06622742474916388,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9512,,,0.02760910000718723,0.12133837603825805,0.00024552776616660807,0.0011030218863017581,0.09372927603107083,0.00031970387072265973
100,0.06622742474916388,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5475743786663911,0.08490061795382686,0.0,0.11052595078589254,0.0,0.001025004277915025,0.11052595078589254,0.001025004277915025
100,0.06655852842809365,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9309,,,0.030532045873785232,0.1270564459296058,0.00025828530506196134,0.0010627321255842696,0.09652440005582057,0.00028173300549776034
100,0.06655852842809365,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5002873186988216,0.08415122056300252,0.0,0.11609157109056098,0.0,0.0009917071609124722,0.11609157109056098,0.0009917071609124722
100,0.06655852842809365,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9568,,,0.03336980823127249,0.132344294742494,0.00026493233178684984,0.0010164806487302116,0.09897448651122151,0.0002499887943451887
100,0.06655852842809365,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.45094861676327963,0.08074139270542205,0.0,0.12125275012468514,0.0,0.0009513430731173585,0.12125275012468514,0.0009513430731173585
100,0.06655852842809365,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9508,,,0.02772857181953005,0.12155728830863341,0.00025010698955938874,0.0011177001888061254,0.09382871648910333,0.00032253023873340074
100,0.06655852842809365,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5498710331449335,0.08549267340966996,0.0,0.11073884253917202,0.0,0.0010387718944947495,0.11073884253917202,0.0010387718944947495
100,0.06688963210702341,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9324,,,0.030675828958862627,0.12731219310610217,0.00026198236077846744,0.0010765597880452403,0.09663636414723956,0.00028533913747065076
100,0.06688963210702341,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5016738243112582,0.08473555406183889,0.0,0.11634019042953386,0.0,0.0010046313712689745,0.11634019042953386,0.0010046313712689745
100,0.06688963210702341,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9577,,,0.03351387194164169,0.13259657859930113,0.0002687061569583577,0.0010295507568838943,0.09908270665765946,0.0002530393377906369
100,0.06688963210702341,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4526008086650043,0.08140431580703357,0.0,0.12149812119669089,0.0,0.0009636152384083136,0.12149812119669089,0.0009636152384083136
100,0.06688963210702341,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9503,,,0.02787177936769167,0.12181167170310894,0.00025372187141951217,0.001133559999890872,0.09393989233541725,0.00032769534684770835
100,0.06688963210702341,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5509648759178248,0.08598503103845781,0.0,0.11098776375106736,0.0,0.0010531075512435096,0.11098776375106736,0.0010531075512435096
100,0.06722073578595318,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9321,,,0.03104815728966088,0.1281441738271187,0.0002613245157102918,0.0010587325425138777,0.09709601653745784,0.0002762284772691068
100,0.06722073578595318,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4986332152475354,0.08345176674798888,0.0,0.11714101787789205,0.0,0.0009886384707784742,0.11714101787789205,0.0009886384707784742
100,0.06722073578595318,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9538,,,0.03389486727393281,0.13340636414972543,0.00026771833478335356,0.001013343029783631,0.09951149687579261,0.00024556266509514346
100,0.06722073578595318,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4494684680110102,0.08006211141434741,0.0,0.12227910204533232,0.0,0.0009489725178887751,0.12227910204533232,0.0009489725178887751
100,0.06722073578595318,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9536,,,0.02823339630224273,0.12267662414194333,0.0002534412178762344,0.00111195041638696,0.0944432278397006,0.00031509768360318173
100,0.06722073578595318,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5480772447026462,0.08480046922915167,0.0,0.11181591308690622,0.0,0.001034418567817475,0.11181591308690622,0.001034418567817475
100,0.06755183946488294,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9524,,,0.031005446846020742,0.12800770250043275,0.0002626474412262324,0.0010719290360768569,0.097002255654412,0.0002819648899207631
100,0.06755183946488294,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5029376344165325,0.0843153963482644,0.0,0.11701117941447763,0.0,0.0010006216023244242,0.11701117941447763,0.0010006216023244242
100,0.06755183946488294,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9552,,,0.033849107687681235,0.1332757068392838,0.00026923607312848255,0.0010255041051556596,0.0994265991516026,0.00025032054506102057
100,0.06755183946488294,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4540548260428635,0.08112068182858942,0.0,0.12215436544744857,0.0,0.0009600860943241779,0.12215436544744857,0.0009600860943241779
100,0.06755183946488294,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9524,,,0.028194387192581234,0.12252816737497124,0.0002545424713647091,0.001127588880060201,0.09433378018238998,0.00032299104696161907
100,0.06755183946488294,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5520307109188127,0.08545382694869325,0.0,0.11167686550936942,0.0,0.001048137401490548,0.11167686550936942,0.001048137401490548
100,0.06788294314381271,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9504,,,0.03126147045379346,0.12850293958857797,0.0002687596675925879,0.00108664482127835,0.0972414691347845,0.00028329809754922995
100,0.06788294314381271,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5032471091421035,0.08452947087115986,0.0,0.11749070767752101,0.0,0.0010147494869071718,0.11749070767752101,0.0010147494869071718
100,0.06788294314381271,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9532,,,0.034107830000658146,0.13376084519894502,0.0002753066564090597,0.0010398756193549,0.09965301519828688,0.0002516653980077335
100,0.06788294314381271,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4545384446441439,0.08122916038313355,0.0,0.12262471496142231,0.0,0.0009738881143867591,0.12262471496142231,0.0009738881143867591
100,0.06788294314381271,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9504,,,0.028446855606657266,0.12303351909754379,0.0002607009451699584,0.0011428931072271318,0.09458666349088651,0.0003244462883971517
100,0.06788294314381271,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5521328561936454,0.08581071990374084,0.0,0.11216589338637468,0.0,0.0010627190573040378,0.11216589338637468,0.0010627190573040378
100,0.06821404682274247,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9552,,,0.03150737074109935,0.12909036078175828,0.00026162715898495216,0.0010547072904621877,0.09758299004065889,0.00027392529585399484
100,0.06821404682274247,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5009054915369288,0.08301066604800383,0.0,0.11805477976698908,0.0,0.000985074895288136,0.11805477976698908,0.000985074895288136
100,0.06821404682274247,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.955,,,0.03436047590011074,0.13433231603465615,0.00026792878587312093,0.0010095989148666009,0.09997184013454544,0.0002435609196426861
100,0.06821404682274247,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4520433018447715,0.07978459259136682,0.0,0.12317455495737181,0.0,0.0009456441732801432,0.12317455495737181,0.0009456441732801432
100,0.06821404682274247,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9552,,,0.02868457455199471,0.12364389185225029,0.00025385636919365466,0.001107879867386377,0.09495931730025557,0.00031262596853891034
100,0.06821404682274247,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5500267171200997,0.08422447381182585,0.0,0.11274902222992593,0.0,0.0010307384937272065,0.11274902222992593,0.0010307384937272065
100,0.06854515050167224,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9508,,,0.03185766833054076,0.12970404231111682,0.00027016337098554575,0.0010884281348521653,0.09784637398057608,0.00028310194163279345
100,0.06854515050167224,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49879898206161705,0.08409504340847564,0.0,0.11865176786202969,0.0,0.001016527558707702,0.11865176786202969,0.001016527558707702
100,0.06854515050167224,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9529,,,0.03471104984516498,0.1349379281006215,0.00027667667713191126,0.0010414622863558253,0.10022687825545654,0.00025135448275611695
