n,p,conf_level,n_sims,prior,prior_a,prior_b,tail,coverage,conservatism_mean,conservatism_var,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var
1000,0.0021321070234113708,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8545,,,0.0004242679363471374,0.005384131697520878,2.7721252045131643e-07,8.164089707488603e-06,0.0049598637611737405,5.845110420105496e-06
1000,0.0021321070234113708,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6018629335826234,0.09046497731971122,0.0,0.004639251275195542,0.0,6.633012997852839e-06,0.004639251275195542,6.633012997852839e-06
1000,0.0021484949832775917,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9781,,,0.0005882376167758001,0.006481541424745984,3.6430351706062305e-07,5.821570187998031e-06,0.005893303807970183,3.428091485192848e-06
1000,0.0021484949832775917,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49990234836953285,0.08505321505563082,0.0,0.005614228354171806,0.0,5.134053636315961e-06,0.005614228354171806,5.134053636315961e-06
1000,0.0021484949832775917,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9355,,,0.0007746949598565994,0.007320298743868631,4.473498605566095e-07,5.256058632569605e-06,0.006545603784012033,2.7209598865812893e-06
1000,0.0021484949832775917,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.40067881296239277,0.07258256444757216,0.0,0.006400871403164816,0.0,4.680838889683689e-06,0.006400871403164816,4.680838889683689e-06
1000,0.0021484949832775917,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8613,,,0.0004307797486155426,0.005447306190542051,2.8187706482572157e-07,7.996205264720446e-06,0.005016526441926508,5.683468969750557e-06
1000,0.0021484949832775917,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5992610115652773,0.08900248438148113,0.0,0.004694873622489936,0.0,6.514695982079799e-06,0.004694873622489936,6.514695982079799e-06
1000,0.0021648829431438125,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9791,,,0.0005935829437442036,0.006505036409514517,3.6025733941842846e-07,5.809815476910179e-06,0.0059114534657703135,3.428321841641234e-06
1000,0.0021648829431438125,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4994449402994048,0.08531008486439194,0.0,0.005636292716020444,0.0,5.122864056215098e-06,0.005636292716020444,5.122864056215098e-06
1000,0.0021648829431438125,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9342,,,0.0007807805945128811,0.007342805092451593,4.432467179385764e-07,5.243746177185912e-06,0.006562024497938711,2.720331471285733e-06
1000,0.0021648829431438125,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4008143923704565,0.07304349834760324,0.0,0.006422090971613632,0.0,4.669208524706582e-06,0.006422090971613632,4.669208524706582e-06
1000,0.0021648829431438125,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8628,,,0.0004352017683643661,0.0054727695844292755,2.7794381935124487e-07,7.986387740223453e-06,0.005037567816064909,5.685389934297963e-06
1000,0.0021648829431438125,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5982559691346346,0.0890091337423413,0.0,0.004718473230250946,0.0,6.504934487501449e-06,0.004718473230250946,6.504934487501449e-06
1000,0.002181270903010033,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9776,,,0.0005952729205640671,0.006511057655444107,3.652642935636514e-07,5.834585008460721e-06,0.00591578473488004,3.432246875858733e-06
1000,0.002181270903010033,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5024433412186662,0.08501013038687988,0.0,0.005641958565975748,0.0,5.145913105329232e-06,0.005641958565975748,5.145913105329232e-06
1000,0.002181270903010033,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9316,,,0.0007826310059169108,0.00734845203508664,4.485902631528333e-07,5.2697343214059295e-06,0.006565821029169729,2.7260088078191208e-06
1000,0.002181270903010033,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.40384428629468627,0.07296526380723126,0.0,0.006427437007964863,0.0,4.693197418122294e-06,0.006427437007964863,4.693197418122294e-06
1000,0.002181270903010033,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8625,,,0.00043676160581798695,0.005480670594443154,2.824575889176286e-07,7.997081581228167e-06,0.005043908988625167,5.675413597517501e-06
1000,0.002181270903010033,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6010265432342816,0.08858436109987175,0.0,0.004725391406147996,0.0,6.519973946515411e-06,0.004725391406147996,6.519973946515411e-06
1000,0.002197658862876254,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9766,,,0.0006032369277988779,0.006536817089219853,3.768632542320302e-07,5.9320038116023925e-06,0.005933580161420976,3.471667949836445e-06
1000,0.002197658862876254,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5031352089403128,0.08600573614479015,0.0,0.005666301489531005,0.0,5.233889724547004e-06,0.005666301489531005,5.233889724547004e-06
1000,0.002197658862876254,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9295,,,0.0007911569182963614,0.007373276002258174,4.6166722154078846e-07,5.364255370955027e-06,0.006582119083961812,2.7621554963400604e-06
1000,0.002197658862876254,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.40516913363057655,0.07377810992148769,0.0,0.006450981109240544,0.0,4.778768150085985e-06,0.006450981109240544,4.778768150085985e-06
1000,0.002197658862876254,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8635,,,0.00044415656997071783,0.005509878895141754,2.922614187186514e-07,8.082484025234488e-06,0.005065722325171036,5.703773171959135e-06
1000,0.002197658862876254,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6008797019435962,0.08971983019425349,0.0,0.004752090787678202,0.0,6.602826601397033e-06,0.004752090787678202,6.602826601397033e-06
1000,0.0022140468227424747,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9748,,,0.0006187183423096663,0.006608274743640315,3.8224931127196996e-07,5.912892801142124e-06,0.005989556401330649,3.437679496401344e-06
1000,0.0022140468227424747,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49755197419821146,0.08523533013376178,0.0,0.005733275792467316,0.0,5.219668942246148e-06,0.005733275792467316,5.219668942246148e-06
1000,0.0022140468227424747,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9748,,,0.0008090159944189136,0.0074407768415600106,4.66834902369377e-07,5.3561505376495964e-06,0.006631760847141098,2.7420649006633984e-06
1000,0.0022140468227424747,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4001529927451332,0.07293386164198035,0.0,0.0065145742093683625,0.0,4.773266998206086e-06,0.0065145742093683625,4.773266998206086e-06
1000,0.0022140468227424747,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8873,,,0.000456970643332833,0.005594588014784731,2.974443357078591e-07,7.988348583877528e-06,0.005137617371451898,5.595077735667968e-06
1000,0.0022140468227424747,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.595174849881063,0.08927991768077706,0.0,0.004828414559407554,0.0,6.544497927314885e-06,0.004828414559407554,6.544497927314885e-06
1000,0.002230434782608695,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.971,,,0.0006199862531778238,0.006610469481648923,3.9403467243114035e-07,5.970407803118675e-06,0.005990483228471099,3.45175979036801e-06
1000,0.002230434782608695,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5012979138762435,0.08461006735376168,0.0,0.005735394097060001,0.0,5.272609904517569e-06,0.005735394097060001,5.272609904517569e-06
1000,0.002230434782608695,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.971,,,0.0008103030858670487,0.007442903250108768,4.792116122365541e-07,5.413072978347506e-06,0.00663260016424172,2.7561842267513256e-06
1000,0.002230434782608695,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4037679293745904,0.07263321069345993,0.0,0.006516633684672543,0.0,4.82569356451845e-06,0.006516633684672543,4.82569356451845e-06
1000,0.002230434782608695,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8859,,,0.00045821725739431275,0.005597046512970316,3.085266032828188e-07,8.04535138620772e-06,0.005138829255576003,5.607481292928186e-06
1000,0.002230434782608695,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5988491882272612,0.08850434461464124,0.0,0.004830729395447325,0.0,6.597259684303067e-06,0.004830729395447325,6.597259684303067e-06
1000,0.002246822742474916,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9734,,,0.0006234259383760657,0.006623500633695556,3.9343355778543897e-07,5.979988573218592e-06,0.006000074695319489,3.4610694597466503e-06
1000,0.002246822742474916,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5022670343202174,0.0849445868102333,0.0,0.005747677840713993,0.0,5.280649218044992e-06,0.005747677840713993,5.280649218044992e-06
1000,0.002246822742474916,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9734,,,0.0008140976498409747,0.0074555503103043205,4.787783431752502e-07,5.42047642824358e-06,0.006641452660463346,2.7627563046244225e-06
1000,0.002246822742474916,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.40521183078099177,0.07320839245055545,0.0,0.006528589265715821,0.0,4.831993436358408e-06,0.006528589265715821,4.831993436358408e-06
1000,0.002246822742474916,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.886,,,0.0004611868824806146,0.0056102581819362065,3.0782071127394247e-07,8.065075290374988e-06,0.005149071299455591,5.626640925864707e-06
1000,0.002246822742474916,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5992867022087638,0.08851338756976967,0.0,0.004843256112130968,0.0,6.6116826433427896e-06,0.004843256112130968,6.6116826433427896e-06
1000,0.002263210702341137,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9715,,,0.000628462059029365,0.0066300395281464405,4.0663572050947966e-07,6.130015071562417e-06,0.006001577469117075,3.536945597990882e-06
1000,0.002263210702341137,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5055107199909838,0.08614881986171923,0.0,0.005754128204173017,0.0,5.414272480882283e-06,0.005754128204173017,5.414272480882283e-06
1000,0.002263210702341137,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9715,,,0.0008189359458815211,0.007462641625059112,4.941394531193921e-07,5.55928592874005e-06,0.0066437056791775915,2.825446106508351e-06
1000,0.002263210702341137,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4090178148876565,0.07441647900544897,0.0,0.006535511816102833,0.0,4.956578545426349e-06,0.006535511816102833,4.956578545426349e-06
1000,0.002263210702341137,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8834,,,0.0004664088747110826,0.00561385255624808,3.187594116576431e-07,8.253396021059149e-06,0.005147443681536996,5.740172535413418e-06
1000,0.002263210702341137,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6015883414969441,0.08968790611827715,0.0,0.004847720523071031,0.0,6.770154616193759e-06,0.004847720523071031,6.770154616193759e-06
1000,0.0022795986622073574,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9708,,,0.0006508263455051377,0.006728349187092101,4.137637998960452e-07,6.118539458073799e-06,0.006077522841586964,3.5074641864998784e-06
1000,0.0022795986622073574,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4959391793868128,0.0852004731296324,0.0,0.005846402376628212,0.0,5.406723593241543e-06,0.005846402376628212,5.406723593241543e-06
1000,0.0022795986622073574,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9708,,,0.0008444793262034202,0.007556165749968372,5.009780090473907e-07,5.5564108351987e-06,0.006711686423764951,2.8074048735345026e-06
1000,0.0022795986622073574,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4003415303124075,0.07347977549127477,0.0,0.00662369592706045,0.0,4.955842923780332e-06,0.00662369592706045,4.955842923780332e-06
1000,0.0022795986622073574,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8875,,,0.000484979941068314,0.005725096580690182,3.25966352585759e-07,8.190872786521986e-06,0.005240116639621868,5.657221264540241e-06
1000,0.0022795986622073574,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5919014993271796,0.08903266952460966,0.0,0.0049494880902489595,0.0,6.732245992176627e-06,0.0049494880902489595,6.732245992176627e-06
1000,0.0022959866220735783,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9691,,,0.0006531023809705326,0.006736868257486299,4.1885035535557754e-07,6.141171247824165e-06,0.006083765876515767,3.505213996196682e-06
1000,0.0022959866220735783,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49906252084518676,0.08556125684137364,0.0,0.005854385350600042,0.0,5.428535263126326e-06,0.005854385350600042,5.428535263126326e-06
1000,0.0022959866220735783,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9691,,,0.0008469552150199377,0.0075639155399169515,5.065706188344261e-07,5.584246216567375e-06,0.006716960324897013,2.811331963991645e-06
1000,0.0022959866220735783,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4035603504164971,0.07366375235011235,0.0,0.006631022356548473,0.0,4.981742175810213e-06,0.006631022356548473,4.981742175810213e-06
1000,0.0022959866220735783,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8912,,,0.00048725796461964946,0.0057389938129305765,3.300785998070608e-07,8.16116296820828e-06,0.005251735848310926,5.605766033599758e-06
1000,0.0022959866220735783,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5945933184404557,0.08958682777207812,0.0,0.004960915009965208,0.0,6.724114507067577e-06,0.004960915009965208,6.724114507067577e-06
1000,0.002312374581939799,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.97,,,0.0006582263593966148,0.006768668618556153,4.212769651078218e-07,6.063079268423348e-06,0.006110442259159538,3.4442938420746936e-06
1000,0.002312374581939799,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49766479013190956,0.08401875955111299,0.0,0.005884036192827463,0.0,5.3615076109923225e-06,0.005884036192827463,5.3615076109923225e-06
1000,0.002312374581939799,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.97,,,0.0008533614874472906,0.007593511611868262,5.07643930922201e-07,5.518220504798667e-06,0.006740150124420973,2.7654349431382113e-06
1000,0.002312374581939799,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4021321018697524,0.07255215998707429,0.0,0.006658789312785769,0.0,4.924355911990335e-06,0.006658789312785769,4.924355911990335e-06
1000,0.002312374581939799,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8947,,,0.0004909332534706196,0.0057784424444641816,3.337320144675026e-07,8.026057705505875e-06,0.005287509190993562,5.487659434752415e-06
1000,0.002312374581939799,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5935415251002489,0.08769183309164096,0.0,0.004995952830026673,0.0,6.621995145003392e-06,0.004995952830026673,6.621995145003392e-06
1000,0.0023287625418060196,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.966,,,0.0006695080568342483,0.0067999304879212815,4.370154946192797e-07,6.227470718943571e-06,0.006130422431087034,3.5206649890767013e-06
1000,0.0023287625418060196,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49812706715008365,0.08566536731701534,0.0,0.0059137301228215965,0.0,5.508733407864965e-06,0.0059137301228215965,5.508733407864965e-06
1000,0.0023287625418060196,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.966,,,0.000865149148832688,0.007624119776697303,5.258555809020231e-07,5.673900536590664e-06,0.006758970627864616,2.8316604875002e-06
1000,0.0023287625418060196,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.40344562218997987,0.07385761175206074,0.0,0.006687925069104802,0.0,5.064504891165411e-06,0.006687925069104802,5.064504891165411e-06
1000,0.0023287625418060196,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8955,,,0.0005016541355631254,0.00581113694038628,3.466606356988108e-07,8.20204315868707e-06,0.005309482804823155,5.5761084865312865e-06
1000,0.0023287625418060196,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5928714018486015,0.08968812143975188,0.0,0.005026693237640098,0.0,6.778911689693476e-06,0.005026693237640098,6.778911689693476e-06
1000,0.0023451505016722405,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9669,,,0.0006792416609027898,0.006837303249704757,4.415391075738136e-07,6.259141840982382e-06,0.0061580615888019675,3.5330631776974777e-06
1000,0.0023451505016722405,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49624861807917003,0.08557321997847764,0.0,0.005948932379613327,0.0,5.5373107060938224e-06,0.005948932379613327,5.5373107060938224e-06
1000,0.0023451505016722405,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9669,,,0.0008759580312536871,0.007660136577507021,5.30733337700408e-07,5.703597920462701e-06,0.0067841785462533334,2.8421933610919484e-06
1000,0.0023451505016722405,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.402130165317454,0.07397751575984869,0.0,0.006721968169435209,0.0,5.091486061238237e-06,0.006721968169435209,5.091486061238237e-06
1000,0.0023451505016722405,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8952,,,0.0005100039774409382,0.005850478711350442,3.5088419742041073e-07,8.244567222933734e-06,0.005340474733909504,5.597195226291063e-06
1000,0.0023451505016722405,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5906057290213489,0.0894701673273669,0.0,0.005063579730698535,0.0,6.814130301888094e-06,0.005063579730698535,6.814130301888094e-06
1000,0.0023615384615384614,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9636,,,0.0006873112489490428,0.00685922008406222,4.631963154243867e-07,6.4062754524965615e-06,0.006171908835113178,3.585255536664911e-06
1000,0.0023615384615384614,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4981245455364509,0.08624009920746044,0.0,0.0059697444608551664,0.0,5.671001387592093e-06,0.0059697444608551664,5.671001387592093e-06
1000,0.0023615384615384614,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9636,,,0.0008843837395111014,0.007681389614840178,5.54371308520881e-07,5.847283662503627e-06,0.0067970058753290775,2.8909319421908884e-06
1000,0.0023615384615384614,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.40438454922218386,0.0745348132303909,0.0,0.0067422133018808636,0.0,5.222300508132375e-06,0.0067422133018808636,5.222300508132375e-06
1000,0.0023615384615384614,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8943,,,0.0005177596740895225,0.005875247018252746,3.701315897633783e-07,8.37859366305276e-06,0.005357487344163222,5.63707123098969e-06
1000,0.0023615384615384614,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5918515198285723,0.09027399569160417,0.0,0.005086296914765031,0.0,6.942174404492668e-06,0.005086296914765031,6.942174404492668e-06
1000,0.002377926421404682,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9663,,,0.000678082116631643,0.006830517922258556,4.415053564909316e-07,6.275069773539811e-06,0.006152435805626912,3.5456121654090165e-06
1000,0.002377926421404682,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5029926675133529,0.0855311849800833,0.0,0.005942602057803858,0.0,5.550990096649127e-06,0.005942602057803858,5.550990096649127e-06
1000,0.002377926421404682,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9663,,,0.0008745322354753701,0.007653829903578429,5.30943821147524e-07,5.716749218570319e-06,0.006779297668103058,2.851265925704745e-06
1000,0.002377926421404682,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.40910275294800247,0.0745808737046721,0.0,0.006716046973865811,0.0,5.102949213337403e-06,0.006716046973865811,5.102949213337403e-06
1000,0.002377926421404682,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8943,,,0.0005091378732263797,0.005841958254439082,3.5066111981392653e-07,8.274173932536396e-06,0.005332820381212703,5.623477336076562e-06
1000,0.002377926421404682,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5967445148443483,0.08872220363371018,0.0,0.005056031744656896,0.0,6.836234654498365e-06,0.005056031744656896,6.836234654498365e-06
1000,0.0023943143812709027,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9664,,,0.000686849854712517,0.0068737189675627175,4.432312520046566e-07,6.219179940207139e-06,0.006186869112850202,3.4967837762588903e-06
1000,0.0023943143812709027,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5008602643690687,0.08475098747578981,0.0,0.005983034003485803,0.0,5.503600607435674e-06,0.005983034003485803,5.503600607435674e-06
1000,0.0023943143812709027,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9664,,,0.0008848051243727056,0.007694422145676903,5.318504369574821e-07,5.672791773581887e-06,0.006809617021304198,2.817198266999871e-06
1000,0.0023943143812709027,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4071397527060286,0.0737634747914107,0.0,0.006754249648201823,0.0,5.065063037677286e-06,0.006754249648201823,5.065063037677286e-06
1000,0.0023943143812709027,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8987,,,0.0005162529955270392,0.005894459961795818,3.528904966567542e-07,8.15001286106555e-06,0.0053782069662687785,5.50719391163521e-06
1000,0.0023943143812709027,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5946308425827976,0.08813586031639516,0.0,0.00510296727798242,0.0,6.747760836786467e-06,0.00510296727798242,6.747760836786467e-06
1000,0.0024107023411371236,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.966,,,0.0006911521142995473,0.006889149103751833,4.3851022376870335e-07,6.221812551985805e-06,0.0061979969894522865,3.5095615016940336e-06
1000,0.0024107023411371236,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5012518079433815,0.08509195971957695,0.0,0.005997605554246921,0.0,5.504581878170854e-06,0.005997605554246921,5.504581878170854e-06
1000,0.0024107023411371236,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.966,,,0.0008894974794107882,0.007709528168534553,5.272892887435777e-07,5.671718608952663e-06,0.006820030689123763,2.825322637248441e-06
1000,0.0024107023411371236,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.40804833170303884,0.07438931210023861,0.0,0.006768544254704395,0.0,5.063096313272683e-06,0.006768544254704395,5.063096313272683e-06
1000,0.0024107023411371236,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8975,,,0.0005200010515039315,0.0059091913099906255,3.4815307124291637e-07,8.17394504331805e-06,0.005389190258486693,5.5404357782440195e-06
1000,0.0024107023411371236,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5945106987112944,0.0881148920490127,0.0,0.005117236994860953,0.0,6.761693409767794e-06,0.005117236994860953,6.761693409767794e-06
1000,0.002427090301003344,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9622,,,0.0007050928509116,0.006939206117034308,4.6123326012053663e-07,6.333500772340878e-06,0.0062341132661227075,3.531026468034286e-06
1000,0.002427090301003344,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4999070820453535,0.08508443680279489,0.0,0.006044775827226652,0.0,5.608132090619147e-06,0.006044775827226652,5.608132090619147e-06
1000,0.002427090301003344,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9622,,,0.0009047744674567623,0.007757325819035691,5.51409585659841e-07,5.786916382702189e-06,0.006852551351578928,2.852180470358187e-06
1000,0.002427090301003344,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4070491717100042,0.07408077087448121,0.0,0.0068137837591737025,0.0,5.169320038277224e-06,0.0068137837591737025,5.169320038277224e-06
1000,0.002427090301003344,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.8999,,,0.0005324917781400386,0.005967061379974205,3.689237731797228e-07,8.2387379377137e-06,0.005434569601834167,5.515201658035783e-06
1000,0.002427090301003344,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5928016042912876,0.0886625422622937,0.0,0.0051698752449801785,0.0,6.838760502087314e-06,0.0051698752449801785,6.838760502087314e-06
1000,0.002443478260869565,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9617,,,0.0007089026916571028,0.006948512653181593,4.662241556826403e-07,6.3953298168992535e-06,0.0062396099615244895,3.5627479393414756e-06
1000,0.002443478260869565,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5019427115730758,0.0858011546446612,0.0,0.006053656551919876,0.0,5.6631797746450045e-06,0.006053656551919876,5.6631797746450045e-06
1000,0.002443478260869565,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9617,,,0.0009086751287162734,0.00776657053487811,5.573512562278439e-07,5.84449878558977e-06,0.006857895406161838,2.8787681917047414e-06
1000,0.002443478260869565,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.4095292324145211,0.07488764321598373,0.0,0.0068226119391709234,0.0,5.220936037217462e-06,0.0068226119391709234,5.220936037217462e-06
1000,0.002443478260869565,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.9006,,,0.0005362023542440093,0.005976249117447688,3.728695455380288e-07,8.309820599658672e-06,0.005440046763203678,5.556603651477797e-06
1000,0.002443478260869565,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.5941983633302529,0.08922688131244068,0.0,0.005178683376213378,0.0,6.900486670968753e-06,0.005178683376213378,6.900486670968753e-06
1000,0.0024598662207357858,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9605,,,0.0007206698182055499,0.006994220124160484,4.748599597194282e-07,6.426398130606854e-06,0.0062735503059549325,3.5668206884987465e-06
1000,0.0024598662207357858,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49914500141358786,0.08505979363411509,0.0,0.006096696822056383,0.0,5.6921280343428314e-06,0.006096696822056383,5.6921280343428314e-06
1000,0.0024598662207357858,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9605,,,0.000921793252331107,0.007810555775513677,5.661380015424207e-07,5.875046656466056e-06,0.00688876252318257,2.8831937453559138e-06
1000,0.0024598662207357858,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.40712637432429555,0.07443950655269721,0.0,0.006864179706099717,0.0,5.249449200400744e-06,0.006864179706099717,5.249449200400744e-06
