n,p,conf_level,coverage_jeff,coverage_exact,coverage_approx,coverage_ecb,coverage_exact_unil,coverage_approx_unil,lb_mean_jeff,ub_mean_jeff,lb_var_jeff,ub_var_jeff,len_mean_jeff,len_var_jeff,lb_mean_exact,ub_mean_exact,lb_var_exact,ub_var_exact,len_mean_exact,len_var_exact,lb_mean_approx,ub_mean_approx,lb_var_approx,ub_var_approx,len_mean_approx,len_var_approx,lb_mean_ecb,ub_mean_ecb,lb_var_ecb,ub_var_ecb,len_mean_ecb,len_var_ecb,lb_mean_exact_unil,ub_mean_exact_unil,lb_var_exact_unil,ub_var_exact_unil,len_mean_exact_unil,len_var_exact_unil,lb_mean_approx_unil,ub_mean_approx_unil,lb_var_approx_unil,ub_var_approx_unil,len_mean_approx_unil,len_var_approx_unil
100,0.026494983277591973,0.95,0.908,0.982,0.922,0.926,1.0,0.754,0.008371515046540528,0.07193016237506224,5.716619545939236e-05,0.0006440241444257266,0.06355864732852173,0.00033315565437874137,0.006482587839495589,0.07974920371115383,4.6491994877475804e-05,0.0005911753366816431,0.07326661587165827,0.0003237796411043333,-0.00239911314554469,0.0564991131455447,4.747712179735153e-05,0.0007642870282075216,0.05889822629108938,0.0005331383000097462,0.0,0.0632375387170132,0.0,0.0005797679921635532,0.0632375387170132,0.0005797679921635532,0.0,0.0706461189102846,0.0,0.0005369678391267345,0.0706461189102846,0.0005369678391267345,0.0,0.05176447483221014,0.0,0.0006672528835750063,0.05176447483221014,0.0006672528835750063
100,0.02682608695652174,0.95,0.912,0.977,0.926,0.935,1.0,0.751,0.008267988308929795,0.07174269409188909,5.843157873026352e-05,0.000631175424511678,0.06347470578295931,0.0003211925434554303,0.006383573931520654,0.07954759220760547,4.790234311085538e-05,0.000581230578685437,0.07316401827608482,0.0003131454175104839,-0.002590960962274202,0.05637096096227421,4.956260718695016e-05,0.000742645841296887,0.05896192192454841,0.0005027052969676742,0.0,0.06305425383834756,0.0,0.0005688888717576546,0.06305425383834756,0.0005688888717576546,0.0,0.07045068051842761,0.0,0.0005284269914499499,0.07045068051842761,0.0005284269914499499,0.0,0.05163120236254806,0.0,0.0006497687590854706,0.05163120236254806,0.0006497687590854706
100,0.027157190635451505,0.95,0.936,0.986,0.947,0.95,1.0,0.745,0.008069770595651157,0.07147003326747023,5.490269876510236e-05,0.0005857637849877095,0.0634002626718191,0.0002959027696224082,0.006188688670183727,0.07924776286496259,4.4951774784193315e-05,0.0005410412617561085,0.07305907419477886,0.0002900372293727309,-0.0029402035450758926,0.0562002035450759,4.716350165153009e-05,0.0006812031718984921,0.05914040709015179,0.00044656094710004426,0.0,0.06278360847929394,0.0,0.0005283003259698548,0.06278360847929394,0.0005283003259698548,0.0,0.07015671084174024,0.0,0.0004920549726232004,0.07015671084174024,0.0004920549726232004,0.0,0.05144609709896043,0.0,0.0005972228676429097,0.05144609709896043,0.0005972228676429097
100,0.02748829431438127,0.95,0.921,0.978,0.94,0.943,1.0,0.76,0.008613836114747486,0.07298583889139096,6.095225698227354e-05,0.0006325482772566401,0.06437200277664348,0.0003166983712935239,0.006687883411563402,0.08073618124685907,5.034153825314454e-05,0.0005841770103124585,0.07404829783529565,0.0003096490068690894,-0.002351112425390938,0.057731112425390946,5.2199490454806236e-05,0.0007386198432064342,0.06008222485078188,0.0004849830673224806,0.0,0.06423284027699738,0.0,0.0005707913540159286,0.06423284027699738,0.0005707913540159286,0.0,0.0715826164802335,0.0,0.0005315876051921229,0.0715826164802335,0.0005315876051921229,0.0,0.0529012962892821,0.0,0.0006475884797278945,0.0529012962892821,0.0006475884797278945
100,0.027819397993311037,0.95,0.94,0.983,0.953,0.957,1.0,0.784,0.00899154272888757,0.07455003708965811,6.0190968612979495e-05,0.0006052555254272559,0.06555849436077056,0.00029737543479092603,0.007007507350629435,0.08221750379659824,4.9896814773287296e-05,0.0005613706615918743,0.0752099964459688,0.0002922260341337411,-0.002156942938723529,0.05947694293872354,5.216279715802374e-05,0.0006980889399248742,0.061633885877447066,0.00043808587416579585,0.0,0.06571051762188497,0.0,0.0005468704123726511,0.06571051762188497,0.0005468704123726511,0.0,0.07298938076297154,0.0,0.0005112802839325115,0.07298938076297154,0.0005112802839325115,0.0,0.05452239378077718,0.0,0.0006137796380646194,0.05452239378077718,0.0006137796380646194
100,0.028150501672240803,0.95,0.905,0.973,0.931,0.932,1.0,0.772,0.008276703849287258,0.07183095342426557,5.9091861393377485e-05,0.0006276121249589353,0.06355424957497832,0.0003181334298799653,0.006382753194085841,0.07963185426430605,4.874082006156824e-05,0.0005778150219267604,0.0732491010702202,0.0003095885829618672,-0.0025677109024332795,0.056447710902433286,5.040059131563454e-05,0.0007407644536688217,0.05901542180486656,0.0005037844899689122,0.0,0.06313695920804478,0.0,0.0005658150564117017,0.06313695920804478,0.0005658150564117017,0.0,0.07052994525321504,0.0,0.0005254783414939168,0.07052994525321504,0.0005254783414939168,0.0,0.05170365162000302,0.0,0.0006480261939147509,0.05170365162000302,0.0006480261939147509
100,0.02848160535117057,0.95,0.919,0.977,0.941,0.942,1.0,0.788,0.008751371297026833,0.07365948396589558,5.774747470053292e-05,0.0006074670653739331,0.06490811266886877,0.00030584308887116794,0.006791334303256084,0.08137909431922792,4.764323918558529e-05,0.0005603463391019856,0.07458776001597184,0.0002984574810591398,-0.00223857024453283,0.05843857024453284,4.916469082383165e-05,0.0007124485496892392,0.06067714048906567,0.0004744664810261416,0.0,0.06486799851199103,0.0,0.0005479220519331518,0.06486799851199103,0.0005479220519331518,0.0,0.07219147077217336,0.0,0.0005097405114828781,0.07219147077217336,0.0005097405114828781,0.0,0.05356093076039481,0.0,0.0006240544901792666,0.05356093076039481,0.0006240544901792666
100,0.028812709030100334,0.95,0.92,0.988,0.947,0.951,1.0,0.791,0.009115250109365616,0.0747642850329064,6.443384461515417e-05,0.0006332129207465951,0.06564903492354081,0.0003089236259437259,0.007126611434640282,0.08243928591830217,5.380571279428564e-05,0.0005871487260262025,0.07531267448366191,0.0003028378161830499,-0.0019758099334181377,0.059655809933418145,5.600530888942966e-05,0.0007332868060212968,0.061631619866836275,0.00046236662982145294,0.0,0.06591976793570624,0.0,0.0005723641842371141,0.06591976793570624,0.0005723641842371141,0.0,0.07320510519476776,0.0,0.0005350100614244555,0.07320510519476776,0.0005350100614244555,0.0,0.05470144293275108,0.0,0.0006446619998946945,0.05470144293275108,0.0006446619998946945
100,0.0291438127090301,0.95,0.919,0.997,0.944,0.945,1.0,0.782,0.009236674463787608,0.07491611558188031,6.351228104884905e-05,0.0006555716716013392,0.06567944111809274,0.0003254898875853275,0.007251880735246754,0.08260748706305858,5.246335165171339e-05,0.0006063536540459939,0.07535560632781182,0.00031853204214664333,-0.0017830159077721315,0.059763015907772145,5.405888715832123e-05,0.0007633351170710314,0.061546031815544265,0.0004936684084587053,0.0,0.06607117797644887,0.0,0.0005918322005865806,0.06607117797644887,0.0005918322005865806,0.0,0.07337058831136486,0.0,0.0005519289918415475,0.07337058831136486,0.0005519289918415475,0.0,0.05481552905430693,0.0,0.0006698243818177074,0.05481552905430693,0.0006698243818177074
100,0.029474916387959866,0.95,0.916,0.992,0.945,0.946,1.0,0.793,0.009400077831525465,0.07550282115694139,6.438615106630662e-05,0.0006528967297187109,0.06610274332541595,0.000322217145842041,0.007393282183871074,0.08317147972824487,5.342617036097813e-05,0.0006042470801103796,0.0757781975443738,0.000315310031741035,-0.001646656818116679,0.06038665681811669,5.5024348329510764e-05,0.0007597965509950746,0.062033313636233364,0.0004884293986491707,0.0,0.06662775025398757,0.0,0.0005896594545076387,0.06662775025398757,0.0005896594545076387,0.0,0.07390773915582506,0.0,0.0005502147356575473,0.07390773915582506,0.0005502147356575473,0.0,0.05539999895182295,0.0,0.0006670351723891659,0.05539999895182295,0.0006670351723891659
100,0.029806020066889632,0.95,0.913,0.995,0.805,0.941,0.941,0.806,0.009321748781191313,0.07539980908277698,6.068341120729996e-05,0.000629830667471449,0.06607806030158568,0.0003148915154682278,0.007308027988492361,0.08307158637780958,5.0239138681343716e-05,0.0005813266591062396,0.07576355838931721,0.0003071264927524789,-0.0016898460181626789,0.06024984601816268,5.1361671468281976e-05,0.000738864753969814,0.061939692036325364,0.0004889264508761918,0.0,0.06652654434879372,0.0,0.0005683195262174639,0.06652654434879372,0.0005683195262174639,0.0,0.07380918326647797,0.0,0.0005290103768793679,0.07380918326647797,0.0005290103768793679,0.0,0.05527071409011519,0.0,0.0006474548397403057,0.05527071409011519,0.0006474548397403057
100,0.030137123745819398,0.95,0.916,0.991,0.812,0.948,0.948,0.815,0.00972752701803299,0.07665548619549989,6.578820066797811e-05,0.0006477205588811126,0.0669279591774669,0.0003159941829644005,0.007678431610122171,0.08428021797499988,5.498636761607736e-05,0.0006002241671616356,0.0766017863648777,0.0003092068497985664,-0.0013716670089914931,0.061611667008991504,5.659361997256816e-05,0.0007528110816472526,0.06298333401798299,0.00047806700323964156,0.0,0.06772172121183924,0.0,0.0005854264505582205,0.06772172121183924,0.0005854264505582205,0.0,0.07496415008883903,0.0,0.0005469116245927757,0.07496415008883903,0.0005469116245927757,0.0,0.05654864007046712,0.0,0.0006615034284371956,0.05654864007046712,0.0006615034284371956
100,0.030468227424749163,0.95,0.931,0.989,0.802,0.96,0.96,0.805,0.009565848006540513,0.07627579171709599,6.637610875132052e-05,0.000635116774422722,0.06670994371055548,0.000304577161134453,0.007530944358358562,0.08388949632715352,5.5587668490074475e-05,0.0005909858894266352,0.07635855196879496,0.00029977478360272724,-0.0016418064964440569,0.06130180649644406,5.816004263390941e-05,0.0007283497063124087,0.06294361299288811,0.00044153509789263606,0.0,0.06735529987838132,0.0,0.0005747305904943805,0.06735529987838132,0.0005747305904943805,0.0,0.07458823619182177,0.0,0.0005389224675607871,0.07458823619182177,0.0005389224675607871,0.0,0.05624197260292464,0.0,0.0006418349553536897,0.05624197260292464,0.0006418349553536897
100,0.03079933110367893,0.95,0.919,0.986,0.817,0.954,0.954,0.82,0.010003219556328718,0.07752987689418873,6.915423055168557e-05,0.0006561613603875834,0.06752665733786001,0.00031430761816017636,0.007929182246312385,0.08511935356831106,5.8160640700995525e-05,0.0006098824321839056,0.07719017132199867,0.00030840122224613586,-0.0011684175429077482,0.06256841754290775,6.023443350716788e-05,0.000756980541984942,0.0637368350858155,0.0004651899509842196,0.0,0.06855327914752976,0.0,0.0005937761996798368,0.06855327914752976,0.0005937761996798368,0.0,0.07576556831373757,0.0,0.0005562315083925592,0.07576556831373757,0.0005562315083925592,0.0,0.05744481908551851,0.0,0.0006665823252948875,0.05744481908551851,0.0006665823252948875
100,0.031130434782608695,0.95,0.925,0.98,0.843,0.965,0.965,0.848,0.01041541736323273,0.07893192543959773,7.682645759982048e-05,0.0006625357402896086,0.06851650807636502,0.0003026917299118507,0.008295232488411852,0.0864550076882482,6.574473047682913e-05,0.0006199744371618301,0.07815977519983634,0.00029844953584143687,-0.0008992967290032449,0.06411929672900325,6.911032090511754e-05,0.0007534508981240156,0.06501859345800651,0.0004294908380582663,0.0,0.0698838607976277,0.0,0.0006013700862697315,0.0698838607976277,0.0006013700862697315,0.0,0.0770393375747189,0.0,0.0005668086063199886,0.0770393375747189,0.0005668086063199886,0.0,0.0588926618530397,0.0,0.0006666889696665462,0.0588926618530397,0.0006666889696665462
100,0.03146153846153846,0.95,0.92,0.99,0.811,0.955,0.955,0.813,0.0100198322504872,0.07757238246261454,6.812799416395737e-05,0.0006550580197429826,0.06755255021212736,0.0003151690866934499,0.007946581397766621,0.0851610389840168,5.709416077872713e-05,0.000608711107869536,0.07721445758625017,0.000309432264214891,-0.001157968371373741,0.06261796837137375,5.910654895272926e-05,0.0007551961069143465,0.06377593674274748,0.00046473691173415155,0.0,0.0685939321927131,0.0,0.000592608558437158,0.0685939321927131,0.000592608558437158,0.0,0.07580553187747296,0.0,0.0005550079147075514,0.07580553187747296,0.0005550079147075514,0.0,0.057491226657987116,0.0,0.0006648841590096528,0.057491226657987116,0.0006648841590096528
100,0.03179264214046822,0.95,0.931,0.987,0.831,0.965,0.965,0.833,0.010471059487808543,0.0790474280410005,7.336141593522183e-05,0.0006613209523114663,0.06857636855319196,0.00030769977493301395,0.008352878280762244,0.08657343109955139,6.216347213456786e-05,0.0006178098867044282,0.07822055281878915,0.0003034839994560428,-0.0008342493867064222,0.06423424938670644,6.512561756447198e-05,0.0007529777990579547,0.06506849877341285,0.00043656683324485337,0.0,0.0699955234563695,0.0,0.000599571456733464,0.0699955234563695,0.000599571456733464,0.0,0.07715354100304721,0.0,0.0005642429244004334,0.07715354100304721,0.0005642429244004334,0.0,0.05900360278351031,0.0,0.0006654104929677189,0.05900360278351031,0.0006654104929677189
100,0.03212374581939799,0.95,0.947,0.98,0.834,0.967,0.967,0.836,0.010760402150550245,0.07989764677600156,7.586221057281229e-05,0.0006713844911711227,0.06913724462545132,0.00030943079872492775,0.008618930037183802,0.08739824516087766,6.449304284537216e-05,0.0006280024532543862,0.07877931512369386,0.00030549226877372,-0.0005751432352481016,0.0651351432352481,6.763829803277987e-05,0.0007623087469488124,0.06571028647049622,0.0004350876899631846,0.0,0.07080635921153344,0.0,0.0006090581048216812,0.07080635921153344,0.0006090581048216812,0.0,0.07794268543514732,0.0,0.0005738259812634126,0.07794268543514732,0.0005738259812634126,0.0,0.059852905390498805,0.0,0.0006743026876283269,0.059852905390498805,0.0006743026876283269
100,0.03245484949832776,0.95,0.935,0.986,0.825,0.949,0.949,0.829,0.010675644883846808,0.07918896374962305,7.878963636097252e-05,0.000723851709790785,0.06851331886577625,0.00034158266808013727,0.008564738586348788,0.08675447365763987,6.675300303664972e-05,0.0006734695098260693,0.07818973507129111,0.00033477609339347547,-0.00045535409793675874,0.06425535409793676,6.860713514924937e-05,0.0008357194967592949,0.0647107081958735,0.0005078932638170882,0.0,0.07014542193811128,0.0,0.0006556029056774865,0.07014542193811128,0.0006556029056774865,0.0,0.07733733969867353,0.0,0.0006147189215811146,0.07733733969867353,0.0006147189215811146,0.0,0.059053469124474546,0.0,0.0007365079328258412,0.059053469124474546,0.0007365079328258412
100,0.03278595317725753,0.95,0.948,0.987,0.843,0.961,0.961,0.845,0.010628099383460118,0.07968967064028991,6.831681783494278e-05,0.0006339602884022746,0.06906157125682981,0.00029975722619009725,0.00848129240196089,0.08719723632130125,5.7669584910040994e-05,0.0005905981162563776,0.07871594391934036,0.00029472480891693274,-0.000661624801460018,0.06488162480146002,5.981533116630892e-05,0.0007274223918203741,0.06554324960292005,0.0004358838459733658,0.0,0.07060372695442098,0.0,0.0005741605299243746,0.07060372695442098,0.0005741605299243746,0.0,0.07774600146566482,0.0,0.0005389691198518494,0.07774600146566482,0.0005389691198518494,0.0,0.05961281451137182,0.0,0.0006415330153078084,0.05961281451137182,0.0006415330153078084
100,0.033117056856187294,0.95,0.939,0.982,0.82,0.957,0.957,0.83,0.010782366743924125,0.07949152024612348,8.676668768007977e-05,0.000743041911190027,0.06870915350219937,0.0003395105016512832,0.008666169993243298,0.08703571315058806,7.439591908648248e-05,0.0006944709423232898,0.07836954315734476,0.000334039785797911,-0.00042851991847232,0.06462851991847234,7.750121537474362e-05,0.0008487379646392678,0.06505703983694465,0.0004893183600280228,0.0,0.07043325655337038,0.0,0.0006744272968445832,0.07043325655337038,0.0006744272968445832,0.0,0.07760691965970684,0.0,0.0006349874328471073,0.07760691965970684,0.0006349874328471073,0.0,0.05939879446219436,0.0,0.0007505679994131779,0.05939879446219436,0.0007505679994131779
100,0.03344816053511706,0.95,0.948,0.98,0.847,0.968,0.968,0.853,0.011453979840233771,0.08182941448353753,8.624688112116166e-05,0.0007113100245228358,0.07037543464330374,0.00031748746234660895,0.009259930788924812,0.0892790310545888,7.43667839307884e-05,0.0006673921878006117,0.08001910026566397,0.0003135930832138385,8.298411636203626e-05,0.06715701588363797,7.807561807517391e-05,0.0008046021974601029,0.06707403176727593,0.0004425732310705539,0.0,0.0726519511921488,0.0,0.0006465645929085094,0.0726519511921488,0.0006465645929085094,0.0,0.0797447566735319,0.0,0.000610880246211926,0.0797447566735319,0.000610880246211926,0.0,0.061765150956065294,0.0,0.0007134819599546566,0.061765150956065294,0.0007134819599546566
100,0.033779264214046825,0.95,0.953,0.978,0.858,0.975,0.975,0.871,0.011726627519357572,0.08291134012562978,8.415384945261436e-05,0.0006772000520380197,0.07118471260627222,0.00029751321179385666,0.009492329491276694,0.0903089796433677,7.281959392496591e-05,0.000637102498474986,0.08081665015209101,0.00029470251617978873,0.00025521712587007935,0.06834478287412991,7.699555367175848e-05,0.000760772560033488,0.06808956574825985,0.0004046962274104927,0.0,0.07367531398022663,0.0,0.000616160936706417,0.07367531398022663,0.000616160936706417,0.0,0.08072365502142322,0.0,0.0005835666197841283,0.08072365502142322,0.0005835666197841283,0.0,0.06287128244753397,0.0,0.0006758888703451405,0.06287128244753397,0.0006758888703451405
100,0.03411036789297659,0.95,0.945,0.98,0.834,0.965,0.965,0.837,0.011389743342873982,0.08148914342109237,8.556518165953893e-05,0.0007256811858195246,0.0700994000782184,0.0003286357855178547,0.00921255389327258,0.08896130169608638,7.338444190866617e-05,0.0006796178018836483,0.0797487478028138,0.00032429736846205804,6.653900871252611e-05,0.06677346099128746,7.669000514404788e-05,0.0008235316837661255,0.06670692198257495,0.0004624289778203469,0.0,0.07233204811513451,0.0,0.0006590372145358959,0.07233204811513451,0.0006590372145358959,0.0,0.07944416476370347,0.0,0.0006216175941084188,0.07944416476370347,0.0006216175941084188,0.0,0.06141110683443403,0.0,0.0007293105501003876,0.06141110683443403,0.0007293105501003876
100,0.03444147157190636,0.95,0.953,0.981,0.865,0.972,0.972,0.87,0.011386771650196368,0.08189479223411436,8.347565537708508e-05,0.0006766440792000552,0.07050802058391802,0.0002989369917166041,0.009179754978726825,0.08932332280863295,7.219698897475765e-05,0.0006359137918584817,0.08014356782990611,0.00029565825518301536,-4.394934054236557e-05,0.06726394934054236,7.620856916475313e-05,0.0007626765656621381,0.06730789868108474,0.0004118986696537825,0.0,0.07270639414291472,0.0,0.0006154434247313263,0.07270639414291472,0.0006154434247313263,0.0,0.07978110655185162,0.0,0.0005823431924484278,0.07978110655185162,0.0005823431924484278,0.0,0.061853284606590675,0.0,0.0006770441172973669,0.061853284606590675,0.0006770441172973669
100,0.03477257525083612,0.95,0.948,0.972,0.853,0.976,0.976,0.854,0.011993734441422384,0.08324021651606014,9.429506691784505e-05,0.0007508516856930636,0.07124648207463778,0.0003263596146706999,0.00977129496746462,0.09064745005514424,8.162407067417393e-05,0.0007075098283922527,0.08087615508767962,0.0003238785250740572,0.0005398849940663492,0.06868011500593366,8.654845167733702e-05,0.0008398284720953412,0.06814023001186731,0.00043656224754535643,0.0,0.07400160124124068,0.0,0.0006835696610592412,0.07400160124124068,0.0006835696610592412,0.0,0.08105821641418567,0.0,0.0006483217213325731,0.08105821641418567,0.0006483217213325731,0.0,0.06320254184270879,0.0,0.000747001972203597,0.06320254184270879,0.000747001972203597
100,0.03510367892976589,0.95,0.946,0.976,0.871,0.97,0.97,0.873,0.012091336540541228,0.08372411318972799,8.88445670307313e-05,0.0007163409560859936,0.07163277664918677,0.00031509050597984273,0.009842103310761527,0.09111816715877026,7.693389333218683e-05,0.0006732753984045343,0.08127606384800876,0.00031139538405973086,0.0006698908511412663,0.06915010914885873,8.078901165912347e-05,0.0008083155989978976,0.06848021829771747,0.0004358416213140424,0.0,0.07445850434981924,0.0,0.0006516743943439368,0.07445850434981924,0.0006516743943439368,0.0,0.08150386013739114,0.0,0.0006166719129050682,0.08150386013739114,0.0006166719129050682,0.0,0.06364520542467071,0.0,0.0007176126065766044,0.06364520542467071,0.0007176126065766044
100,0.035434782608695654,0.95,0.953,0.993,0.867,0.973,0.973,0.87,0.011818710474228705,0.0831660368990663,8.155011543757801e-05,0.0006738675733082243,0.07134732642483761,0.00029979468032069934,0.00957782143255255,0.09056187052107975,7.024264436564309e-05,0.0006330150162554509,0.08098404908852722,0.0002966138918789339,0.00036524950531239766,0.06859475049468762,7.395105300009105e-05,0.0007595022266415015,0.0682295009893752,0.00041198815928318496,0.0,0.07391902820627162,0.0,0.0006126356640356332,0.07391902820627162,0.0006126356640356332,0.0,0.0809658549184298,0.0,0.0005794348673079047,0.0809658549184298,0.0005794348673079047,0.0,0.0631100011257093,0.0,0.0006739368632094921,0.0631100011257093,0.0006739368632094921
100,0.03576588628762542,0.95,0.94,0.989,0.865,0.972,0.972,0.869,0.012488987542916776,0.08473518499683406,9.49242866148472e-05,0.000744567288976839,0.07224619745391729,0.0003231807540136869,0.01021922413787067,0.09210677138102598,8.254571338899023e-05,0.0007008327480682743,0.08188754724315532,0.000319822872322428,0.0010467335382309212,0.07021326646176908,8.684468381574665e-05,0.0008372326555948976,0.06916653292353817,0.0004417422788212887,0.0,0.07542719245219737,0.0,0.0006779254725524747,0.07542719245219737,0.0006779254725524747,0.0,0.08245340034732973,0.0,0.0006423675321276199,0.08245340034732973,0.0006423675321276199,0.0,0.0646531921199405,0.0,0.0007442557056975716,0.0646531921199405,0.0007442557056975716
100,0.036096989966555186,0.95,0.956,0.994,0.88,0.978,0.978,0.882,0.012542044338424173,0.08521239071340016,8.700600846440404e-05,0.0006918260751880898,0.07267034637497599,0.0003003297266331513,0.010248249910370348,0.09254909017555535,7.539190889307896e-05,0.0006520527099853539,0.08230084026518501,0.0002979556141329232,0.001016789274665608,0.0707632107253344,7.982007662847386e-05,0.0007740725069584002,0.06974642145066878,0.00040215356717374805,0.0,0.07587269724292725,0.0,0.0006298692743018925,0.07587269724292725,0.0006298692743018925,0.0,0.08286903461163729,0.0,0.0005975244371610192,0.08286903461163729,0.0005975244371610192,0.0,0.06515652101644116,0.0,0.00068853469724242,0.06515652101644116,0.00068853469724242
100,0.03642809364548495,0.95,0.936,0.956,0.859,0.969,0.969,0.862,0.012552511142306724,0.0846583977550049,9.907939683239842e-05,0.0007840733465713785,0.07210588661269819,0.0003412577134144288,0.010294935278743601,0.0920475179119449,8.602858687990211e-05,0.0007376249086771638,0.0817525826332013,0.0003374491104254007,0.0011559811926705437,0.07010401880732946,9.025797612829568e-05,0.0008831404968174154,0.06894803761465891,0.0004691845458914221,0.0,0.07536164180204735,0.0,0.0007137308573868462,0.07536164180204735,0.0007137308573868462,0.0,0.08240288038486983,0.0,0.0006759672461144693,0.08240288038486983,0.0006759672461144693,0.0,0.06456150859817257,0.0,0.0007847188848498711,0.06456150859817257,0.0007847188848498711
100,0.03675919732441472,0.95,0.955,0.966,0.887,0.977,0.977,0.892,0.012722126933489659,0.0857568423166766,9.02727943024528e-05,0.0006941600055353318,0.07303471538318695,0.0002972341155483926,0.0104096867779932,0.09307800083069379,7.877583904588678e-05,0.0006547445880398523,0.08266831405270057,0.00029460641271140346,0.001193407074591983,0.07132659292540802,8.331043703414816e-05,0.0007772244257398432,0.07013318585081603,0.0004002201255479827,0.0,0.07639174439398871,0.0,0.0006325297875337799,0.07639174439398871,0.0006325297875337799,0.0,0.08337480381973694,0.0,0.0006004748403104609,0.08337480381973694,0.0006004748403104609,0.0,0.0656888124746965,0.0,0.0006918567514217255,0.0656888124746965,0.0006918567514217255
100,0.037090301003344484,0.95,0.944,0.961,0.874,0.974,0.974,0.879,0.013495282555345572,0.0874066419572949,0.00010199793570095653,0.0007818832987618221,0.07391135940194934,0.0003337174272260541,0.011162506546870078,0.09471612313280682,8.901291344094396e-05,0.0007373851139485663,0.08355361658593674,0.00033061120187779857,0.002013976042458149,0.07300602395754185,9.366602844768546e-05,0.0008761585916550558,0.0709920479150837,0.0004504496402054823,0.0,0.07798333239130077,0.0,0.0007125545231660522,0.07798333239130077,0.0007125545231660522,0.0,0.084956576807586,0.0,0.000676358672883816,0.084956576807586,0.000676358672883816,0.0,0.06729920235752215,0.0,0.000779957167852803,0.06729920235752215,0.000779957167852803
100,0.03742140468227425,0.95,0.946,0.973,0.883,0.983,0.983,0.886,0.013350753920953485,0.08720616832478698,0.00010361786074411351,0.0007614316399823181,0.0738554144038335,0.00031585404080419847,0.011016574255578025,0.09449546280603931,9.094820622521377e-05,0.0007211972906413506,0.08347888855046127,0.00031440291605328946,0.001770436055746615,0.0728695639442534,9.707370717867628e-05,0.0008437871836694508,0.07109912788850677,0.0004088513816962541,0.0,0.07778458701743256,0.0,0.0006950900305686152,0.07778458701743256,0.0006950900305686152,0.0,0.08474048099938075,0.0,0.0006623376377718053,0.08474048099938075,0.0006623376377718053,0.0,0.06715413453077841,0.0,0.0007535370655822464,0.06715413453077841,0.0007535370655822464
100,0.037752508361204015,0.95,0.948,0.966,0.892,0.98,0.98,0.896,0.013053761008224416,0.08670340291880019,9.2454978346177e-05,0.0006977934793289851,0.07364964191057578,0.0002950930602332545,0.010716981043996167,0.09399605062052878,8.08910064319144e-05,0.0006592931732287102,0.08327906957653262,0.00029297469737318154,0.0014855560411147705,0.07233444395888523,8.58533216967004e-05,0.0007780922223611504,0.07084888791777046,0.0003912834881157015,0.0,0.07729511567947014,0.0,0.0006363027544993519,0.07729511567947014,0.0006363027544993519,0.0,0.08425382964989797,0.0,0.0006049811014299835,0.08425382964989797,0.0006049811014299835,0.0,0.06663913052899048,0.0,0.0006935198415561333,0.06663913052899048,0.0006935198415561333
100,0.03808361204013378,0.95,0.951,0.969,0.9,0.984,0.984,0.904,0.013541970057676876,0.08800323795070353,9.90345958592644e-05,0.0007193732923274057,0.07446126789302666,0.0002966249606451148,0.011174662555259805,0.09525931169278685,8.714440471996864e-05,0.0006817796098857578,0.08408464913752704,0.00029523259014679903,0.0019236746401767345,0.07371632535982327,9.305400112323336e-05,0.0007969184656623583,0.07179265071964655,0.0003837545335711833,0.0,0.07853827055796461,0.0,0.00065692706371027,0.07853827055796461,0.00065692706371027,0.0,0.08546575511633639,0.0,0.000626323724391199,0.08546575511633639,0.000626323724391199,0.0,0.06794514588434714,0.0,0.0007119681193012983,0.06794514588434714,0.0007119681193012983
100,0.03841471571906355,0.95,0.944,0.966,0.9,0.98,0.98,0.906,0.01421125876692938,0.08960688238346547,0.0001061285583653962,0.0007622232957663433,0.07539562361653608,0.00031321655304864383,0.01181145478821987,0.09684139261497596,9.365050034104381e-05,0.000721877150193319,0.08502993782675608,0.00031103588358715015,0.002629641915781845,0.07535035808421815,9.93282043671193e-05,0.0008477889801392946,0.07272071616843633,0.0004123147690128276,0.0,0.08007871053247244,0.0,0.0006961775142573394,0.08007871053247244,0.0006961775142573394,0.0,0.08698788332992229,0.0,0.0006633368700137227,0.08698788332992229,0.0006633368700137227,0.0,0.06950457442271094,0.0,0.0007571423722981002,0.06950457442271094,0.0007571423722981002
100,0.03874581939799331,0.95,0.97,0.97,0.916,0.922,0.987,0.922,0.014338947458166315,0.09014710632190795,0.00010749063662763597,0.0007415444554077794,0.07580815886374163,0.0002956578959014856,0.011917965482976273,0.09734694074295042,9.538287599218667e-05,0.0007051872454027113,0.08542897525997416,0.0002947722528317055,0.0026686952705936287,0.07597130472940639,0.00010230265848516953,0.0008169620960697351,0.07330260945881276,0.0003747791091098093,0.0,0.08058844919300141,0.0,0.000678431202243994,0.08058844919300141,0.000678431202243994,0.0,0.08746792558946584,0.0,0.0006488142664978251,0.08746792558946584,0.0006488142664978251,0.0,0.07007874454438769,0.0,0.0007318074825800365,0.07007874454438769,0.0007318074825800365
