t,phase,method,p_true,coverage,avg_length,reject_rate,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var,T,T0,n,p_hat,delta,n_sim,conf_level,alpha_nominal,scenario,scenario_slug,scenario_n,scenario_p
11,pre_drift,jeffreys,0.01,0.9457,0.012398342490945976,0.0543,0.005275306400871464,0.01767364889181578,4.827212635634672e-06,1.689650761350388e-05,0.012398342490945976,3.716905355707846e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
12,pre_drift,jeffreys,0.01,0.9507,0.0123841200419279,0.0493,0.005247335362602834,0.017631455404529164,4.637173221731646e-06,1.6186436169760693e-05,0.0123841200419279,3.54741973327392e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
13,pre_drift,jeffreys,0.01,0.9476,0.012350571391152733,0.0524,0.005215188788560782,0.017565760179711877,4.709428528601999e-06,1.6512324708275832e-05,0.012350571391152733,3.640032605435725e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
14,pre_drift,jeffreys,0.01,0.9456,0.0123843900786956,0.0544,0.005259639614108641,0.017644029692802536,4.841731740429724e-06,1.6937369035580974e-05,0.0123843900786956,3.721846271052191e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
15,pre_drift,jeffreys,0.01,0.9489,0.012341301340162042,0.0511,0.005204558084199803,0.017545859424360252,4.69909434643755e-06,1.6492024949910523e-05,0.012341301340162042,3.6397083928956366e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
16,pre_drift,jeffreys,0.01,0.943,0.01232841202304155,0.057,0.005194606172684049,0.017523018195723935,4.792606648853765e-06,1.6808401477293677e-05,0.01232841202304155,3.7091056505763015e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
17,pre_drift,jeffreys,0.01,0.9481,0.012351228515200704,0.0519,0.005218020591572512,0.01756924910677159,4.765035104576817e-06,1.6675136020459828e-05,0.012351228515200704,3.670448696740567e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
18,pre_drift,jeffreys,0.01,0.9476,0.012381099674043432,0.0524,0.005250900885003258,0.01763200055904513,4.731999758977918e-06,1.657515538238172e-05,0.012381099674043432,3.6507585049112585e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
19,pre_drift,jeffreys,0.01,0.9474,0.012371619220025056,0.0526,0.005241155916016912,0.017612775136040298,4.734576828072997e-06,1.661133955163657e-05,0.012371619220025056,3.667913521087664e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
20,pre_drift,jeffreys,0.01,0.9464,0.012340580055320191,0.0536,0.005208079838397894,0.01754865989371647,4.740968698672911e-06,1.6706744732856722e-05,0.012340580055320191,3.704035951817685e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
21,pre_drift,jeffreys,0.01,0.9439,0.012364213065834613,0.0561,0.005231522337612743,0.017595735403445754,4.756118993646706e-06,1.662039040740672e-05,0.012364213065834613,3.6495948288323946e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
22,pre_drift,jeffreys,0.01,0.9478,0.01234525920179363,0.0522,0.005205693410816203,0.017550952612608188,4.644544542389145e-06,1.6292425915231305e-05,0.01234525920179363,3.5900631779839604e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
23,pre_drift,jeffreys,0.01,0.9439,0.012333685817359713,0.0561,0.005200070450989904,0.017533756268348015,4.760707459355341e-06,1.67393922607343e-05,0.012333685817359713,3.7011366010889716e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
24,pre_drift,jeffreys,0.01,0.9448,0.012363828168625818,0.0552,0.005232592461473411,0.017596420630097625,4.735579797522721e-06,1.663095498271943e-05,0.012363828168625818,3.6729315323482488e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
25,post_drift,jeffreys,0.010227272727272727,0.9448,0.012479685012577518,0.0552,0.005368427452557048,0.017848112465132893,4.935748109418309e-06,1.705872714511189e-05,0.012479685012577518,3.7015493722614655e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
26,post_drift,jeffreys,0.010454545454545454,0.9583,0.0126479341835507,0.0583,0.005564566786039714,0.01821250096958877,5.1480637350396515e-06,1.7412421447912012e-05,0.0126479341835507,3.676734060911377e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
