t,phase,method,p_true,coverage,avg_length,reject_rate,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var,T,T0,n,p_hat,delta,n_sim,conf_level,alpha_nominal,scenario,scenario_slug,scenario_n,scenario_p
57,post_drift,cp,0.00175,0.9909,0.006410566755407066,0.1029,0.00030647129549051834,0.006717038050897374,1.795739193024056e-07,4.539080432756557e-06,0.006410566755407066,3.0806837922841182e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
58,post_drift,cp,0.0017727272727272728,0.9907,0.006430448450833939,0.1029,0.00030966492409554143,0.006740113374929207,1.83699770898256e-07,4.53542410170331e-06,0.006430448450833939,3.0601142111057297e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
59,post_drift,cp,0.0017954545454545454,0.9898,0.006444016518774152,0.1075,0.0003143897873787949,0.006758406306152699,1.9227835154114936e-07,4.610211466918756e-06,0.006444016518774152,3.0884768085804538e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
60,post_drift,cp,0.0018181818181818182,0.9901,0.006496328383625273,0.1106,0.0003255031928005472,0.006821831576425571,1.8810568952883881e-07,4.6228666329878635e-06,0.006496328383625273,3.1105418076466155e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
61,post_drift,cp,0.001840909090909091,0.9889,0.006508020175369124,0.1138,0.00032898614209058243,0.006837006317459445,2.029999086536922e-07,4.690063537549019e-06,0.006508020175369124,3.1104657520091805e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
62,post_drift,cp,0.0018636363636363638,0.9894,0.0065458354530420265,0.1199,0.0003399764419822574,0.006885811895024022,2.073502970608372e-07,4.784752353970065e-06,0.0065458354530420265,3.1711219351942827e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
63,post_drift,cp,0.0018863636363636365,0.9892,0.006536579469687339,0.1194,0.00033563283299211446,0.006872212302679191,2.0467838479147327e-07,4.716542615279145e-06,0.006536579469687339,3.122506455297203e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
64,post_drift,cp,0.0019090909090909091,0.9853,0.006605034602289949,0.1276,0.0003557448725658118,0.006960779474855521,2.2686979741872576e-07,4.921949430604525e-06,0.006605034602289949,3.212840590559435e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
65,post_drift,cp,0.001931818181818182,0.9876,0.006623223703695865,0.1276,0.00035471593571671615,0.006977939639412338,2.1701256414303453e-07,4.778046053943368e-06,0.006623223703695865,3.126417940723808e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
66,post_drift,cp,0.0019545454545454545,0.9836,0.006670460235741862,0.1336,0.00036884675258852436,0.007039306988330149,2.362812595131729e-07,4.9276421859749655e-06,0.006670460235741862,3.1842974880097463e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
67,post_drift,cp,0.0019772727272727277,0.9853,0.006652902791223056,0.139,0.0003689536402784017,0.007021856431501206,2.3017710963457015e-07,4.998225056752472e-06,0.006652902791223056,3.2525708250454505e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
68,post_drift,cp,0.002,0.9834,0.006687862701742035,0.1352,0.00037456169621172145,0.0070624243979534925,2.387115619603925e-07,4.977672252652799e-06,0.006687862701742035,3.2117290793595344e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
1,pre_drift,normal,0.001,0.6342,0.002545746461325645,0.3658,4.360289476993183e-06,0.002550106750802642,2.4186421469138575e-09,5.0046095230897985e-06,0.002545746461325645,4.94967285731418e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
2,pre_drift,normal,0.001,0.6308,0.0025082760574757237,0.3692,4.431517325843743e-06,0.0025127075748015678,2.7443698864962112e-09,4.914442021521268e-06,0.0025082760574757237,4.85700184854143e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
3,pre_drift,normal,0.001,0.6276,0.0025039392706914894,0.3724,5.068301540252423e-06,0.0025090075722317457,2.9507552094040542e-09,4.987784173044288e-06,0.0025039392706914894,4.9226641913693704e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
4,pre_drift,normal,0.001,0.637,0.002538111480550981,0.363,4.947404756236026e-06,0.0025430588853072216,3.2167917445534455e-09,4.948126811769704e-06,0.002538111480550981,4.883629201245875e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
5,pre_drift,normal,0.001,0.6228,0.0024575485946361267,0.3772,3.0810841662567894e-06,0.0024606296788023843,1.5548576238950091e-09,4.786221103510616e-06,0.0024575485946361267,4.747357342918931e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
6,pre_drift,normal,0.001,0.6315,0.0025010417749002263,0.3685,4.019007331409366e-06,0.0025050607822316375,2.516616999439025e-09,4.820555129627501e-06,0.0025010417749002263,4.76815942525006e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
7,pre_drift,normal,0.001,0.619,0.0024784667282377816,0.381,3.926212778416449e-06,0.0024823929410161994,2.0654605564391658e-09,4.999482778569401e-06,0.0024784667282377816,4.949737707208194e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
8,pre_drift,normal,0.001,0.6316,0.0025088744816400724,0.3684,4.599912443416045e-06,0.002513474394083488,3.5425282190816993e-09,4.904394035732765e-06,0.0025088744816400724,4.842286808261741e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
9,pre_drift,normal,0.001,0.6326,0.002521053059614168,0.3674,3.956757443884566e-06,0.0025250098170580527,1.8618817408743017e-09,4.938327957948017e-06,0.002521053059614168,4.889377186470385e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
10,pre_drift,normal,0.001,0.6311,0.0025089868824950115,0.3689,4.240543054114835e-06,0.0025132274255491283,2.3976724362409606e-09,4.906300553035524e-06,0.0025089868824950115,4.8521570960652e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
11,pre_drift,normal,0.001,0.6329,0.002504532896480503,0.3671,4.395691175968513e-06,0.002508928587656473,2.866296840051183e-09,4.832043635539004e-06,0.002504532896480503,4.774398478806892e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
12,pre_drift,normal,0.001,0.629,0.0024745530243592924,0.371,4.216341201266306e-06,0.002478769365560559,2.933335981726569e-09,4.786115982616173e-06,0.0024745530243592924,4.729909892388308e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
13,pre_drift,normal,0.001,0.6243,0.002474106234798999,0.3757,3.293827914718956e-06,0.0024774000627137203,1.4356136353576435e-09,4.867145714329432e-06,0.002474106234798999,4.826651289104613e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
14,pre_drift,normal,0.001,0.6358,0.002519340935667713,0.3642,4.593169612394018e-06,0.0025239341052801082,2.730432772509506e-09,4.838138772651613e-06,0.002519340935667713,4.7789319693035575e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
15,pre_drift,normal,0.001,0.6289,0.0024932968757194903,0.3711,3.598921785736543e-06,0.0024968957975052275,1.93802853588495e-09,4.8495900194480944e-06,0.0024932968757194903,4.803962432665767e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
16,pre_drift,normal,0.001,0.6179,0.0024531917865392274,0.3821,3.6005790406421404e-06,0.0024567923655798712,2.155260562199127e-09,4.8807073224455256e-06,0.0024531917865392274,4.833944766583435e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
17,pre_drift,normal,0.001,0.6323,0.0025168795889044106,0.3677,4.898563347280547e-06,0.0025217781522516927,3.6139730638847037e-09,4.9205091267986945e-06,0.0025168795889044106,4.854853247182277e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
18,pre_drift,normal,0.001,0.6381,0.002537857540465089,0.3619,4.160488668459837e-06,0.0025420180291335507,2.5404872295896337e-09,4.853487295965545e-06,0.002537857540465089,4.799912012943044e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
19,pre_drift,normal,0.001,0.6264,0.0024993180001896013,0.3736,4.140714001704557e-06,0.0025034587141913056,3.0295921492693385e-09,4.921250195266502e-06,0.0024993180001896013,4.865826695219766e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
20,pre_drift,normal,0.001,0.6307,0.0025138843240289565,0.3693,4.515566158241794e-06,0.0025183998901871993,3.313231070121418e-09,4.923511977739063e-06,0.0025138843240289565,4.863323617105637e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
21,pre_drift,normal,0.001,0.6254,0.002461772018408569,0.3746,3.186026558431253e-06,0.0024649580449670008,1.8957464948667424e-09,4.777370492737066e-06,0.002461772018408569,4.736190378682426e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
22,pre_drift,normal,0.001,0.6355,0.002524862407013768,0.3645,4.022221758421362e-06,0.002528884628772192,2.850707544730827e-09,4.844446066717403e-06,0.002524862407013768,4.791072846440498e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
23,pre_drift,normal,0.001,0.6344,0.0025001247427660876,0.3656,3.1297295951872834e-06,0.0025032544723612776,1.6732973193688662e-09,4.7608448501922655e-06,0.0025001247427660876,4.721304700390579e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
24,pre_drift,normal,0.001,0.6267,0.002510017703393469,0.3733,4.775038004615905e-06,0.002514792741398086,2.9301288471951564e-09,5.006620593890667e-06,0.002510017703393469,4.944812509992154e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
25,post_drift,normal,0.0010227272727272728,0.6368,0.0025409200841615656,0.3632,4.753971264554035e-06,0.0025456740554261233,2.619063708708583e-09,4.948209870328268e-06,0.0025409200841615656,4.8880821958062235e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
26,post_drift,normal,0.0010454545454545454,0.6522,0.002631299258062782,0.3478,5.7783084134896555e-06,0.0026370775664762737,3.5045420701028987e-09,5.047138867100898e-06,0.002631299258062782,4.973718121393529e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
27,post_drift,normal,0.0010681818181818182,0.6552,0.0026565132512931014,0.3448,5.65617209828849e-06,0.002662169423391391,3.828674171746431e-09,5.086519065435852e-06,0.0026565132512931014,5.01370060253065e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
28,post_drift,normal,0.001090909090909091,0.6575,0.002672890953310178,0.3425,5.7701746921483785e-06,0.0026786611280023285,3.379160353031442e-09,5.09907230087437e-06,0.002672890953310178,5.026772438737369e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
29,post_drift,normal,0.0011136363636363637,0.6681,0.002747306503167471,0.3319,5.9466824882458015e-06,0.002753253185655719,3.850448205950118e-09,5.170270977907441e-06,0.002747306503167471,5.0952969392424794e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
30,post_drift,normal,0.0011363636363636363,0.6794,0.0028087492017208043,0.3206,6.1024166155843715e-06,0.002814851618336394,4.4689218669097316e-09,5.208590963384724e-06,0.0028087492017208043,5.130690898511623e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
31,post_drift,normal,0.001159090909090909,0.6753,0.002815815612904333,0.3247,7.531050925895748e-06,0.0028233466638302313,5.805158196094669e-09,5.36221508719343e-06,0.002815815612904333,5.265032596359283e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
32,post_drift,normal,0.0011818181818181819,0.6922,0.0029169274701038852,0.3078,8.101784957403878e-06,0.002925029255061292,5.635070946831968e-09,5.416397450024693e-06,0.0029169274701038852,5.315563568542454e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
33,post_drift,normal,0.0012045454545454547,0.7029,0.002974724881870967,0.2971,9.347248026555447e-06,0.0029840721298975267,6.862124036397097e-09,5.4315765507719355e-06,0.002974724881870967,5.314905706293545e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
34,post_drift,normal,0.0012272727272727272,0.7096,0.0030129238587802425,0.2917,9.081652212713131e-06,0.0030220055109929614,6.113762745718211e-09,5.446756745241918e-06,0.0030129238587802425,5.3360864562282945e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
35,post_drift,normal,0.00125,0.7189,0.0030589559964811996,0.2819,9.106877637183838e-06,0.0030680628741183882,5.636313950328942e-09,5.438604061375997e-06,0.0030589559964811996,5.330436069865518e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
36,post_drift,normal,0.0012727272727272728,0.7164,0.0030526718205552998,0.286,1.0371674208416648e-05,0.0030630434947637236,7.200971608717799e-09,5.486827520439464e-06,0.0030526718205552998,5.360190834647665e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
37,post_drift,normal,0.0012954545454545454,0.7304,0.00313639031199887,0.271,1.050074719756676e-05,0.0031468910591964457,7.3344451728710155e-09,5.518766360718055e-06,0.00313639031199887,5.392536435237444e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
38,post_drift,normal,0.0013181818181818182,0.7388,0.003209745349145679,0.2628,1.1576697384790282e-05,0.003221322046530475,8.32004854190294e-09,5.599494824846471e-06,0.003209745349145679,5.461269287645689e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
39,post_drift,normal,0.001340909090909091,0.7432,0.003256848739661258,0.2588,1.3629108938880441e-05,0.003270477848600146,9.922855641649271e-09,5.68205145266817e-06,0.003256848739661258,5.519551413851743e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
40,post_drift,normal,0.0013636363636363637,0.7476,0.0032697752774899407,0.2545,1.1870162125646638e-05,0.0032816454396155984,8.50812722028673e-09,5.55251244385367e-06,0.0032697752774899407,5.411860125426706e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
41,post_drift,normal,0.0013863636363636365,0.7555,0.0033071975571620704,0.2465,1.3619041676839e-05,0.0033208165988389228,8.860019982471185e-09,5.5976283959222615e-06,0.0033071975571620704,5.4405129599091585e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
42,post_drift,normal,0.001409090909090909,0.7551,0.0033539846187529867,0.2488,1.8252836606222355e-05,0.0033722374553592197,1.4333561095518721e-08,5.8813890446667875e-06,0.0033539846187529867,5.6627648022125e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
43,post_drift,normal,0.0014318181818181819,0.7703,0.003424371204479544,0.234,1.6647566718753423e-05,0.0034410187711983106,1.2850818845119512e-08,5.7255836310127795e-06,0.003424371204479544,5.529549893239127e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
44,post_drift,normal,0.0014545454545454545,0.767,0.003447997630691562,0.2366,1.7464433178062543e-05,0.003465462063869642,1.3341399867055818e-08,5.882102186147042e-06,0.003447997630691562,5.677992394155878e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
45,post_drift,normal,0.0014772727272727272,0.7725,0.0034978037436201367,0.2316,1.8469412255298386e-05,0.0035162731558754518,1.4144522950337754e-08,5.92401432397669e-06,0.0034978037436201367,5.709792060311889e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
46,post_drift,normal,0.0015,0.7767,0.003513103584227323,0.2258,1.5584520016476035e-05,0.0035286881042438205,1.0263890402273436e-08,5.811051722767292e-06,0.003513103584227323,5.637347226222088e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
47,post_drift,normal,0.0015227272727272728,0.7806,0.0035583760803939626,0.2236,2.0332363289275227e-05,0.0035787084436832545,1.6200835722689385e-08,5.9647299813330754e-06,0.0035583760803939626,5.72891633808784e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
48,post_drift,normal,0.0015454545454545456,0.7908,0.0036261521365758363,0.2123,1.9988235294307156e-05,0.0036461403718701653,1.3120689955860959e-08,5.9041858477948745e-06,0.0036261521365758363,5.685400406886984e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
49,post_drift,normal,0.0015681818181818184,0.7918,0.003674442520338751,0.212,2.340034622043431e-05,0.0036978428665592135,1.8338383337424645e-08,6.102557220769333e-06,0.003674442520338751,5.837477150388049e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
50,post_drift,normal,0.001590909090909091,0.8021,0.003695341014981895,0.2014,2.138702794371667e-05,0.0037167280429256373,1.614727383542758e-08,5.853363703876386e-06,0.003695341014981895,5.614275088983926e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
51,post_drift,normal,0.0016136363636363635,0.7996,0.003733242423204588,0.2057,2.404063314056894e-05,0.003757283056345186,1.84608352124414e-08,6.081473207516515e-06,0.003733242423204588,5.8130539140449256e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
52,post_drift,normal,0.0016363636363636363,0.8084,0.003801174031838775,0.1965,2.6091851417122736e-05,0.0038272658832559287,2.0188944647109883e-08,6.117344977665718e-06,0.003801174031838775,5.829106746376598e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
53,post_drift,normal,0.001659090909090909,0.8037,0.0037995739091658265,0.2014,2.740993782848074e-05,0.003826983846994338,2.2602211479353482e-08,6.2818120208760545e-06,0.0037995739091658265,5.974154275642377e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
54,post_drift,normal,0.001681818181818182,0.8082,0.003856580024800973,0.1964,2.8890857888106e-05,0.003885470882689112,2.7625415215865696e-08,6.294449760526901e-06,0.003856580024800973,5.960676625391035e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
55,post_drift,normal,0.0017045454545454547,0.814,0.003871023959483956,0.1919,2.776883408458352e-05,0.003898792793568571,2.195876481644383e-08,6.216713054415219e-06,0.003871023959483956,5.911916757317425e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
56,post_drift,normal,0.0017272727272727275,0.8217,0.0039598187011114306,0.1844,3.1572261378991424e-05,0.003991390962490464,2.5641664981545516e-08,6.301947072842401e-06,0.0039598187011114306,5.958344482730362e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
57,post_drift,normal,0.00175,0.8225,0.0040106077885243,0.1843,3.2831050620965744e-05,0.004043438839145309,2.7553801788618093e-08,6.3902485455767876e-06,0.0040106077885243,6.032972491523033e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
58,post_drift,normal,0.0017727272727272728,0.8296,0.004040126913845593,0.1774,3.44740661264264e-05,0.004074600979972067,2.9079732192619425e-08,6.342955166476554e-06,0.004040126913845593,5.9690725742967275e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
59,post_drift,normal,0.0017954545454545454,0.8322,0.004058245331264268,0.1759,3.777788844875392e-05,0.004096023219713066,3.148988788979394e-08,6.4124518089007125e-06,0.004058245331264268,6.004862379251704e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
60,post_drift,normal,0.0018181818181818182,0.8332,0.004129477541033445,0.1745,3.597752800424992e-05,0.0041654550690377505,2.8523712789283576e-08,6.443819739714828e-06,0.004129477541033445,6.0660598913798355e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
61,post_drift,normal,0.001840909090909091,0.843,0.0041470521559076115,0.1676,4.14921320894778e-05,0.004188544287997152,3.469437108840154e-08,6.458621980122647e-06,0.0041470521559076115,6.017148007679263e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
62,post_drift,normal,0.0018636363636363638,0.841,0.004196168352652693,0.1688,4.3033122794964477e-05,0.004239201475447721,3.512132077462649e-08,6.592108224042457e-06,0.004196168352652693,6.141715740505107e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
63,post_drift,normal,0.0018863636363636365,0.8457,0.004186905190648186,0.1644,4.198627284922373e-05,0.004228891463497465,3.37712014909271e-08,6.4782849929838475e-06,0.004186905190648186,6.039805685365372e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
64,post_drift,normal,0.0019090909090909091,0.8493,0.004277829460748143,0.1644,4.8914130823596334e-05,0.004326743591571804,4.420773609964325e-08,6.698839316361443e-06,0.004277829460748143,6.178442630926758e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
65,post_drift,normal,0.001931818181818182,0.8571,0.004307604033568993,0.1544,4.524253341467785e-05,0.0043528465669837434,3.941306099205019e-08,6.488582981518027e-06,0.004307604033568993,6.016348768934189e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
66,post_drift,normal,0.0019545454545454545,0.8601,0.004369608750239201,0.1554,5.131435711071506e-05,0.004420923107349991,4.9485244713263874e-08,6.64281281767364e-06,0.004369608750239201,6.095901669950647e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
67,post_drift,normal,0.0019772727272727277,0.8552,0.004346176126032577,0.1591,5.0161648117434554e-05,0.004396337774150085,4.1393775494092626e-08,6.76338431081254e-06,0.004346176126032577,6.250078667891899e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
68,post_drift,normal,0.002,0.8614,0.0043937482001162155,0.1542,5.278322666047121e-05,0.004446531426776765,4.8964339918551115e-08,6.69467995463006e-06,0.0043937482001162155,6.1399671944938675e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
