t,phase,method,p_true,coverage,avg_length,reject_rate,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var,T,T0,n,p_hat,delta,n_sim,conf_level,alpha_nominal,scenario,scenario_slug,scenario_n,scenario_p
49,post_drift,normal,0.015681818181818182,0.9487,0.0048685149249992595,0.9991,0.013262482537500671,0.01813099746250047,1.315157978186329e-06,1.785772140866081e-06,0.0048685149249992595,3.59507485982092e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
50,post_drift,normal,0.015909090909090907,0.9488,0.004901741252467646,0.999,0.013464269373766507,0.018366010626234636,1.3441594949375947e-06,1.8216763075904374e-06,0.004901741252467646,3.6252483547074524e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
51,post_drift,normal,0.016136363636363636,0.9495,0.004932578180724661,0.9995,0.01365223090963803,0.018584809090363006,1.3316715592426006e-06,1.8019325942419625e-06,0.004932578180724661,3.55162686529659e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
52,post_drift,normal,0.016363636363636365,0.9506,0.004968169764325567,0.9999,0.013871445117837613,0.018839614882163597,1.3547656184417604e-06,1.8283402164266964e-06,0.004968169764325567,3.545399343714544e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
53,post_drift,normal,0.01659090909090909,0.9467,0.005002415472498788,1.0,0.014084892263750976,0.019087307736250118,1.4171196178825514e-06,1.908367177200275e-06,0.005002415472498788,3.6514430254245016e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
54,post_drift,normal,0.01681818181818182,0.9526,0.005040144581523525,0.9999,0.014320217709238628,0.019360362290762483,1.3911912304133682e-06,1.868738099422432e-06,0.005040144581523525,3.51957961584194e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
55,post_drift,normal,0.017045454545454544,0.9538,0.00507273763724682,1.0,0.014526011181377009,0.019598748818624154,1.4141583824359475e-06,1.8956500752999273e-06,0.00507273763724682,3.5237973155689416e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
56,post_drift,normal,0.017272727272727273,0.9523,0.005104663088425253,1.0,0.014729488455787762,0.019834151544213356,1.4599427492962864e-06,1.9531243288503967e-06,0.005104663088425253,3.5848205968063785e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
57,post_drift,normal,0.0175,0.9467,0.0051397768795039996,1.0,0.014954651560248399,0.020094428439752683,1.4896679809676028e-06,1.989015064748803e-06,0.0051397768795039996,3.605493790525955e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
58,post_drift,normal,0.017727272727272727,0.9479,0.0051682969788082065,1.0,0.015138341510596388,0.020306638489404817,1.4880065804321458e-06,1.983115313031799e-06,0.0051682969788082065,3.551898740934505e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
59,post_drift,normal,0.017954545454545456,0.9452,0.005200724422986406,1.0,0.015349887788507294,0.020550612211493943,1.5581840811435313e-06,2.072509670741473e-06,0.005200724422986406,3.6643753855108134e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
60,post_drift,normal,0.01818181818181818,0.9495,0.005232884734686979,1.0,0.015559177632657049,0.02079206236734422,1.5082080709102733e-06,2.002355526718226e-06,0.005232884734686979,3.4976732947898865e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
61,post_drift,normal,0.01840909090909091,0.9482,0.005264489780823951,1.0,0.015768455109588533,0.021032944890412884,1.5853344728732999e-06,2.101030699720068e-06,0.005264489780823951,3.6276305291778175e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
62,post_drift,normal,0.01863636363636364,0.9483,0.005298164081618453,1.0,0.01599198795919129,0.02129015204081009,1.6085898355361014e-06,2.1273264177778866e-06,0.005298164081618453,3.621548633125026e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
63,post_drift,normal,0.018863636363636364,0.9492,0.005328335065859663,1.0,0.016193672467070677,0.021522007532930734,1.6269968257427866e-06,2.148116390121818e-06,0.005328335065859663,3.6168294240218694e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
64,post_drift,normal,0.019090909090909092,0.9468,0.0053583328587767905,1.0,0.016395863570612127,0.021754196429389413,1.6672374381675528e-06,2.1976266947409755e-06,0.0053583328587767905,3.6594269542129104e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
65,post_drift,normal,0.019318181818181818,0.9575,0.005393239500783114,1.0,0.01663107024960905,0.022024309750392414,1.60527007217866e-06,2.1120352644051345e-06,0.005393239500783114,3.472961769238086e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
66,post_drift,normal,0.019545454545454546,0.9449,0.005422500247352727,1.0,0.016831319876324163,0.022253820123677368,1.666943030860426e-06,2.1887214772203876e-06,0.005422500247352727,3.549383589293334e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
67,post_drift,normal,0.019772727272727275,0.9482,0.005452542273369742,1.0,0.01703725886331569,0.02248980113668592,1.659045659661428e-06,2.175638018123995e-06,0.005452542273369742,3.4979599312610096e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
68,post_drift,normal,0.02,0.9545,0.005483281665039487,1.0,0.01724896916748078,0.022732250832520867,1.631881184171514e-06,2.136215400029432e-06,0.005483281665039487,3.3925856947977665e-08,68,24,10000,0.01,0.01,10000,0.95,0.050000000000000044,Large Sample,large_sample,10000,0.01
