n,p_true,np_target,rho,method,coverage,avg_length,reject_star_rate,conf_level,n_sim
200,0.0045000000000000005,0.9,0.02,jeffreys,0.9128,0.018794439833262372,0.0872,0.95,5000
200,0.0045000000000000005,0.9,0.02,cp,0.9128,0.024311431163102915,0.0872,0.95,5000
200,0.0045000000000000005,0.9,0.02,normal,0.2614,0.008642287928733736,0.7386,0.95,5000
200,0.0045000000000000005,0.9,0.05,jeffreys,0.9304,0.017153568724595617,0.0696,0.95,5000
200,0.0045000000000000005,0.9,0.05,cp,0.9304,0.022788399347428236,0.0696,0.95,5000
200,0.0045000000000000005,0.9,0.05,normal,0.1394,0.006204878618677786,0.8606,0.95,5000
200,0.0045000000000000005,0.9,0.1,jeffreys,0.9476,0.016131394983583316,0.0524,0.95,5000
200,0.0045000000000000005,0.9,0.1,cp,0.9476,0.021833477911589703,0.0524,0.95,5000
200,0.0045000000000000005,0.9,0.1,normal,0.0744,0.0046901726824567416,0.9256,0.95,5000
200,0.0045000000000000005,0.9,0.15,jeffreys,0.953,0.01580994915154432,0.047,0.95,5000
200,0.0045000000000000005,0.9,0.15,cp,0.953,0.021533937945241333,0.047,0.95,5000
200,0.0045000000000000005,0.9,0.15,normal,0.0566,0.004197266459776655,0.9434,0.95,5000
200,0.0045000000000000005,0.9,0.2,jeffreys,0.9612,0.015365919530723608,0.0388,0.95,5000
200,0.0045000000000000005,0.9,0.2,cp,0.9612,0.021113132339770784,0.0388,0.95,5000
200,0.0045000000000000005,0.9,0.2,normal,0.0394,0.0035538119807196253,0.9606,0.95,5000
200,0.005,1.0,0.0,jeffreys,0.9782,0.021381143238065742,0.0218,0.95,5000
200,0.005,1.0,0.0,cp,0.9782,0.026573092231154793,0.0218,0.95,5000
200,0.005,1.0,0.0,normal,0.6338,0.012657583276365757,0.3662,0.95,5000
200,0.005,1.0,0.01,jeffreys,0.9228,0.019723775258490242,0.0772,0.95,5000
200,0.005,1.0,0.01,cp,0.9228,0.0251378595165025,0.0772,0.95,5000
200,0.005,1.0,0.01,normal,0.3838,0.010113480401085747,0.6162,0.95,5000
200,0.005,1.0,0.02,jeffreys,0.912,0.01929743728648077,0.088,0.95,5000
200,0.005,1.0,0.02,cp,0.912,0.024786019398399358,0.088,0.95,5000
200,0.005,1.0,0.02,normal,0.293,0.009335150723037276,0.707,0.95,5000
200,0.005,1.0,0.05,jeffreys,0.9194,0.017794113889433662,0.0806,0.95,5000
200,0.005,1.0,0.05,cp,0.9194,0.023406297363275312,0.0806,0.95,5000
200,0.005,1.0,0.05,normal,0.1594,0.007042294717997555,0.8406,0.95,5000
200,0.005,1.0,0.1,jeffreys,0.9368,0.016736297968109957,0.0632,0.95,5000
200,0.005,1.0,0.1,cp,0.9368,0.022423768646817166,0.0632,0.95,5000
200,0.005,1.0,0.1,normal,0.0834,0.005437932990908523,0.9166,0.95,5000
200,0.005,1.0,0.15,jeffreys,0.9492,0.016147479961829664,0.0508,0.95,5000
200,0.005,1.0,0.15,cp,0.9492,0.021870447461602903,0.0508,0.95,5000
200,0.005,1.0,0.15,normal,0.0518,0.004566424870733115,0.9482,0.95,5000
200,0.005,1.0,0.2,jeffreys,0.9518,0.015871666118192074,0.0482,0.95,5000
200,0.005,1.0,0.2,cp,0.9518,0.021610830908041858,0.0482,0.95,5000
200,0.005,1.0,0.2,normal,0.038,0.004171359091470145,0.962,0.95,5000
200,0.00625,1.25,0.0,jeffreys,0.9642,0.023050283129864707,0.0358,0.95,5000
200,0.00625,1.25,0.0,cp,0.9908,0.028172136857112385,0.0092,0.95,5000
200,0.00625,1.25,0.0,normal,0.7056,0.014972290253401212,0.2944,0.95,5000
200,0.00625,1.25,0.01,jeffreys,0.8962,0.021701956482645543,0.1038,0.95,5000
200,0.00625,1.25,0.01,cp,0.9346,0.027034848125734954,0.0654,0.95,5000
200,0.00625,1.25,0.01,normal,0.4572,0.012810580956859555,0.5428,0.95,5000
200,0.00625,1.25,0.02,jeffreys,0.8826,0.020936695677178437,0.1174,0.95,5000
200,0.00625,1.25,0.02,cp,0.9122,0.026368699509358374,0.0878,0.95,5000
200,0.00625,1.25,0.02,normal,0.3356,0.011524946605942965,0.6644,0.95,5000
200,0.00625,1.25,0.05,jeffreys,0.8948,0.019376178031404512,0.1052,0.95,5000
200,0.00625,1.25,0.05,cp,0.9138,0.024941451171361668,0.0862,0.95,5000
200,0.00625,1.25,0.05,normal,0.1882,0.009064166548152315,0.8118,0.95,5000
200,0.00625,1.25,0.1,jeffreys,0.919,0.01779638301857838,0.081,0.95,5000
200,0.00625,1.25,0.1,cp,0.932,0.023452812526925337,0.068,0.95,5000
200,0.00625,1.25,0.1,normal,0.1058,0.006801701869132047,0.8942,0.95,5000
200,0.00625,1.25,0.15,jeffreys,0.934,0.017113517755727583,0.066,0.95,5000
200,0.00625,1.25,0.15,cp,0.9426,0.022807815392861284,0.0574,0.95,5000
200,0.00625,1.25,0.15,normal,0.0744,0.005810229388152008,0.9256,0.95,5000
200,0.00625,1.25,0.2,jeffreys,0.9474,0.016340866816283734,0.0526,0.95,5000
200,0.00625,1.25,0.2,cp,0.9532,0.02206694113512114,0.0468,0.95,5000
200,0.00625,1.25,0.2,normal,0.0494,0.004761815480246728,0.9506,0.95,5000
200,0.0075,1.5,0.0,jeffreys,0.9836,0.024753463146427724,0.0164,0.95,5000
200,0.0075,1.5,0.0,cp,0.9836,0.02981735589455022,0.0164,0.95,5000
200,0.0075,1.5,0.0,normal,0.7694,0.017332828113415185,0.2306,0.95,5000
200,0.0075,1.5,0.01,jeffreys,0.9112,0.02344505377920728,0.0888,0.95,5000
200,0.0075,1.5,0.01,cp,0.9112,0.028710307352379498,0.0888,0.95,5000
200,0.0075,1.5,0.01,normal,0.531,0.015163190267807972,0.469,0.95,5000
200,0.0075,1.5,0.02,jeffreys,0.886,0.02275179588065141,0.114,0.95,5000
200,0.0075,1.5,0.02,cp,0.886,0.028126050362994873,0.114,0.95,5000
200,0.0075,1.5,0.02,normal,0.3944,0.01393361498563515,0.6056,0.95,5000
200,0.0075,1.5,0.05,jeffreys,0.8968,0.020310199916827868,0.1032,0.95,5000
200,0.0075,1.5,0.05,cp,0.8968,0.025849677925538113,0.1032,0.95,5000
200,0.0075,1.5,0.05,normal,0.2164,0.010285590132005857,0.7836,0.95,5000
200,0.0075,1.5,0.1,jeffreys,0.9092,0.019325073801481015,0.0908,0.95,5000
200,0.0075,1.5,0.1,cp,0.9092,0.02494689769324107,0.0908,0.95,5000
200,0.0075,1.5,0.1,normal,0.1326,0.008718062718878775,0.8674,0.95,5000
200,0.0075,1.5,0.15,jeffreys,0.9328,0.017890380842929727,0.0672,0.95,5000
200,0.0075,1.5,0.15,cp,0.9328,0.023569489776754337,0.0672,0.95,5000
200,0.0075,1.5,0.15,normal,0.0882,0.006751616027023929,0.9118,0.95,5000
200,0.0075,1.5,0.2,jeffreys,0.9446,0.016851337804265593,0.0554,0.95,5000
200,0.0075,1.5,0.2,cp,0.9446,0.02256185698583657,0.0554,0.95,5000
200,0.0075,1.5,0.2,normal,0.061,0.005420742440488186,0.939,0.95,5000
200,0.00875,1.75,0.0,jeffreys,0.9684,0.026599615057650003,0.0316,0.95,5000
200,0.00875,1.75,0.0,cp,0.9914,0.031612876140420965,0.0086,0.95,5000
200,0.00875,1.75,0.0,normal,0.8228,0.01986132222876684,0.1772,0.95,5000
200,0.00875,1.75,0.01,jeffreys,0.8924,0.024859131123053945,0.1076,0.95,5000
200,0.00875,1.75,0.01,cp,0.9306,0.03008260017666435,0.0694,0.95,5000
200,0.00875,1.75,0.01,normal,0.5686,0.017075868304769072,0.4314,0.95,5000
200,0.00875,1.75,0.02,jeffreys,0.8764,0.02374535384654069,0.1236,0.95,5000
200,0.00875,1.75,0.02,cp,0.9072,0.029078921151214344,0.0928,0.95,5000
200,0.00875,1.75,0.02,normal,0.4306,0.015248859342458374,0.5694,0.95,5000
200,0.00875,1.75,0.05,jeffreys,0.8866,0.021175311142326375,0.1134,0.95,5000
200,0.00875,1.75,0.05,cp,0.9046,0.02668544446070906,0.0954,0.95,5000
200,0.00875,1.75,0.05,normal,0.2378,0.011418058913021329,0.7622,0.95,5000
200,0.00875,1.75,0.1,jeffreys,0.911,0.019270041799217097,0.089,0.95,5000
200,0.00875,1.75,0.1,cp,0.9228,0.024883443631874197,0.0772,0.95,5000
200,0.00875,1.75,0.1,normal,0.1396,0.008687183182105426,0.8604,0.95,5000
200,0.00875,1.75,0.15,jeffreys,0.9156,0.019082454026241733,0.0844,0.95,5000
200,0.00875,1.75,0.15,cp,0.9242,0.024734012833747786,0.0758,0.95,5000
200,0.00875,1.75,0.15,normal,0.1016,0.008235670191469986,0.8984,0.95,5000
200,0.00875,1.75,0.2,jeffreys,0.9294,0.018258431565945855,0.0706,0.95,5000
200,0.00875,1.75,0.2,cp,0.9352,0.023940088877617095,0.0648,0.95,5000
200,0.00875,1.75,0.2,normal,0.081,0.007117077073004536,0.919,0.95,5000
200,0.01,2.0,0.0,jeffreys,0.9826,0.028323962830030712,0.0174,0.95,5000
200,0.01,2.0,0.0,cp,0.9826,0.03329565185033211,0.0174,0.95,5000
200,0.01,2.0,0.0,normal,0.8688,0.02221523846704691,0.1312,0.95,5000
200,0.01,2.0,0.01,jeffreys,0.9122,0.026301364509776198,0.0878,0.95,5000
200,0.01,2.0,0.01,cp,0.9122,0.03148435962402933,0.0878,0.95,5000
200,0.01,2.0,0.01,normal,0.617,0.018982896563639693,0.383,0.95,5000
200,0.01,2.0,0.02,jeffreys,0.893,0.02501638363620985,0.107,0.95,5000
200,0.01,2.0,0.02,cp,0.893,0.030313498852760693,0.107,0.95,5000
200,0.01,2.0,0.02,normal,0.4794,0.016958818096770988,0.5206,0.95,5000
200,0.01,2.0,0.05,jeffreys,0.8926,0.022822479816899728,0.1074,0.95,5000
200,0.01,2.0,0.05,cp,0.8926,0.028274459922720957,0.1074,0.95,5000
200,0.01,2.0,0.05,normal,0.3034,0.013589460839647507,0.6966,0.95,5000
200,0.01,2.0,0.1,jeffreys,0.8996,0.021086763994351315,0.1004,0.95,5000
200,0.01,2.0,0.1,cp,0.8996,0.026664690910069646,0.1004,0.95,5000
200,0.01,2.0,0.1,normal,0.1694,0.010908387010885943,0.8306,0.95,5000
200,0.01,2.0,0.15,jeffreys,0.9228,0.019426953482576975,0.0772,0.95,5000
200,0.01,2.0,0.15,cp,0.9228,0.02507039482556563,0.0772,0.95,5000
200,0.01,2.0,0.15,normal,0.1154,0.008654344772873617,0.8846,0.95,5000
200,0.01,2.0,0.2,jeffreys,0.9266,0.019121888902282672,0.0734,0.95,5000
200,0.01,2.0,0.2,cp,0.9266,0.0247831417259252,0.0734,0.95,5000
200,0.01,2.0,0.2,normal,0.098,0.008181204344018117,0.902,0.95,5000
200,0.0125,2.5,0.0,jeffreys,0.8746,0.03116196374250119,0.1254,0.95,5000
200,0.0125,2.5,0.0,cp,0.9866,0.036092845650230236,0.0134,0.95,5000
200,0.0125,2.5,0.0,normal,0.914,0.026035502045190492,0.086,0.95,5000
200,0.0125,2.5,0.01,jeffreys,0.6282,0.029261724352752667,0.3718,0.95,5000
200,0.0125,2.5,0.01,cp,0.9178,0.03435855224778097,0.0822,0.95,5000
200,0.0125,2.5,0.01,normal,0.695,0.02291826751208459,0.305,0.95,5000
200,0.0125,2.5,0.02,jeffreys,0.4906,0.028080932116632294,0.5094,0.95,5000
200,0.0125,2.5,0.02,cp,0.8866,0.03328579825087833,0.1134,0.95,5000
200,0.0125,2.5,0.02,normal,0.5528,0.020958313179162368,0.4472,0.95,5000
200,0.0125,2.5,0.05,jeffreys,0.306,0.0254590432905834,0.694,0.95,5000
200,0.0125,2.5,0.05,cp,0.8782,0.030844139049502048,0.1218,0.95,5000
200,0.0125,2.5,0.05,normal,0.3442,0.01694283719274402,0.6558,0.95,5000
200,0.0125,2.5,0.1,jeffreys,0.183,0.022784995101575743,0.817,0.95,5000
200,0.0125,2.5,0.1,cp,0.8936,0.028313889917954378,0.1064,0.95,5000
200,0.0125,2.5,0.1,normal,0.2038,0.013063486799139233,0.7962,0.95,5000
200,0.0125,2.5,0.15,jeffreys,0.126,0.021672552435509886,0.874,0.95,5000
200,0.0125,2.5,0.15,cp,0.9064,0.02726999651005707,0.0936,0.95,5000
200,0.0125,2.5,0.15,normal,0.143,0.011400869499522924,0.857,0.95,5000
200,0.0125,2.5,0.2,jeffreys,0.0938,0.01994572654357274,0.9062,0.95,5000
200,0.0125,2.5,0.2,cp,0.924,0.025593310333350373,0.076,0.95,5000
200,0.0125,2.5,0.2,normal,0.1044,0.00918087818121586,0.8956,0.95,5000
200,0.015,3.0,0.0,jeffreys,0.9128,0.03408283752807728,0.0872,0.95,5000
200,0.015,3.0,0.0,cp,0.9892,0.038993503348004534,0.0108,0.95,5000
200,0.015,3.0,0.0,normal,0.8076,0.02989100421682669,0.1924,0.95,5000
200,0.015,3.0,0.01,jeffreys,0.6954,0.032261830891332784,0.3046,0.95,5000
200,0.015,3.0,0.01,cp,0.9144,0.037298260964722635,0.0856,0.95,5000
200,0.015,3.0,0.01,normal,0.5686,0.02681122799951772,0.4314,0.95,5000
200,0.015,3.0,0.02,jeffreys,0.5646,0.03043254567996098,0.4354,0.95,5000
200,0.015,3.0,0.02,cp,0.8892,0.03557884953502643,0.1108,0.95,5000
200,0.015,3.0,0.02,normal,0.4288,0.023965013640170424,0.5712,0.95,5000
200,0.015,3.0,0.05,jeffreys,0.3472,0.027571996587230335,0.6528,0.95,5000
200,0.015,3.0,0.05,cp,0.8708,0.032914583394505335,0.1292,0.95,5000
200,0.015,3.0,0.05,normal,0.2564,0.019574329563156863,0.7436,0.95,5000
200,0.015,3.0,0.1,jeffreys,0.2108,0.024873818468596938,0.7892,0.95,5000
200,0.015,3.0,0.1,cp,0.881,0.030363982511348878,0.119,0.95,5000
200,0.015,3.0,0.1,normal,0.1536,0.015610885765353274,0.8464,0.95,5000
200,0.015,3.0,0.15,jeffreys,0.161,0.023560500691772582,0.839,0.95,5000
200,0.015,3.0,0.15,cp,0.8938,0.0291130973169725,0.1062,0.95,5000
200,0.015,3.0,0.15,normal,0.122,0.013745311953885439,0.878,0.95,5000
200,0.015,3.0,0.2,jeffreys,0.1108,0.021769539886056285,0.8892,0.95,5000
200,0.015,3.0,0.2,cp,0.9064,0.02738518021145033,0.0936,0.95,5000
200,0.015,3.0,0.2,normal,0.076,0.01135057186729225,0.924,0.95,5000
200,0.0175,3.5,0.0,jeffreys,0.9504,0.03644482461592652,0.0496,0.95,5000
200,0.0175,3.5,0.0,cp,0.992,0.041334639103849255,0.008,0.95,5000
200,0.0175,3.5,0.0,normal,0.8604,0.03295876475149342,0.1396,0.95,5000
200,0.0175,3.5,0.01,jeffreys,0.7478,0.03447281792551466,0.2522,0.95,5000
200,0.0175,3.5,0.01,cp,0.9192,0.039471747814646574,0.0808,0.95,5000
200,0.0175,3.5,0.01,normal,0.6288,0.0296200912071851,0.3712,0.95,5000
200,0.0175,3.5,0.02,jeffreys,0.6194,0.033336674722320346,0.3806,0.95,5000
200,0.0175,3.5,0.02,cp,0.89,0.03842903153446222,0.11,0.95,5000
200,0.0175,3.5,0.02,normal,0.5074,0.02769139206990803,0.4926,0.95,5000
200,0.0175,3.5,0.05,jeffreys,0.3998,0.02960284363381744,0.6002,0.95,5000
200,0.0175,3.5,0.05,cp,0.8682,0.0348969512993511,0.1318,0.95,5000
200,0.0175,3.5,0.05,normal,0.3026,0.022128655164927638,0.6974,0.95,5000
200,0.0175,3.5,0.1,jeffreys,0.253,0.026486389003630633,0.747,0.95,5000
200,0.0175,3.5,0.1,cp,0.8736,0.031931431345675665,0.1264,0.95,5000
200,0.0175,3.5,0.1,normal,0.1762,0.017641838226652076,0.8238,0.95,5000
200,0.0175,3.5,0.15,jeffreys,0.1818,0.024858386398725087,0.8182,0.95,5000
200,0.0175,3.5,0.15,cp,0.8866,0.03038730070883006,0.1134,0.95,5000
200,0.0175,3.5,0.15,normal,0.128,0.015273782237240656,0.872,0.95,5000
200,0.0175,3.5,0.2,jeffreys,0.1358,0.023408627569534334,0.8642,0.95,5000
200,0.0175,3.5,0.2,cp,0.8972,0.028993002303153072,0.1028,0.95,5000
200,0.0175,3.5,0.2,normal,0.1022,0.013363266200209063,0.8978,0.95,5000
200,0.02,4.0,0.0,jeffreys,0.9632,0.03876432241958303,0.0368,0.95,5000
200,0.02,4.0,0.0,cp,0.9632,0.04365380781440542,0.0368,0.95,5000
200,0.02,4.0,0.0,normal,0.903,0.03587314821683869,0.097,0.95,5000
200,0.02,4.0,0.01,jeffreys,0.7876,0.03640969982960363,0.2124,0.95,5000
200,0.02,4.0,0.01,cp,0.7876,0.041385193236557975,0.2124,0.95,5000
200,0.02,4.0,0.01,normal,0.6846,0.03206558196964358,0.3154,0.95,5000
200,0.02,4.0,0.02,jeffreys,0.654,0.03508783487445943,0.346,0.95,5000
200,0.02,4.0,0.02,cp,0.654,0.04015296307303979,0.346,0.95,5000
200,0.02,4.0,0.02,normal,0.5464,0.029835692309466685,0.4536,0.95,5000
200,0.02,4.0,0.05,jeffreys,0.4482,0.03181632931542727,0.5518,0.95,5000
200,0.02,4.0,0.05,cp,0.4482,0.037061022414562106,0.5518,0.95,5000
200,0.02,4.0,0.05,normal,0.3454,0.024922785496192264,0.6546,0.95,5000
200,0.02,4.0,0.1,jeffreys,0.291,0.029081417799945677,0.709,0.95,5000
200,0.02,4.0,0.1,cp,0.291,0.034482635996553504,0.709,0.95,5000
200,0.02,4.0,0.1,normal,0.2216,0.020815360447195258,0.7784,0.95,5000
200,0.02,4.0,0.15,jeffreys,0.213,0.026215406071615984,0.787,0.95,5000
200,0.02,4.0,0.15,cp,0.213,0.03171301517604167,0.787,0.95,5000
200,0.02,4.0,0.15,normal,0.1496,0.016943084853594043,0.8504,0.95,5000
200,0.02,4.0,0.2,jeffreys,0.1622,0.02474029805082612,0.8378,0.95,5000
200,0.02,4.0,0.2,cp,0.1622,0.030296302234207262,0.8378,0.95,5000
200,0.02,4.0,0.2,normal,0.1176,0.014984123606147029,0.8824,0.95,5000
200,0.025,5.0,0.0,jeffreys,0.9272,0.04324855938412905,0.0728,0.95,5000
200,0.025,5.0,0.0,cp,0.9814,0.04813836149812801,0.0186,0.95,5000
200,0.025,5.0,0.0,normal,0.8776,0.04126553349912296,0.1224,0.95,5000
200,0.025,5.0,0.01,jeffreys,0.7108,0.04157609528041868,0.2892,0.95,5000
200,0.025,5.0,0.01,cp,0.84,0.046515202142210936,0.16,0.95,5000
200,0.025,5.0,0.01,normal,0.641,0.03836983926318508,0.359,0.95,5000
200,0.025,5.0,0.02,jeffreys,0.5792,0.04007581768571352,0.4208,0.95,5000
200,0.025,5.0,0.02,cp,0.732,0.0450784990177289,0.268,0.95,5000
200,0.025,5.0,0.02,normal,0.5044,0.03599203753140295,0.4956,0.95,5000
200,0.025,5.0,0.05,jeffreys,0.3868,0.036326514728019225,0.6132,0.95,5000
200,0.025,5.0,0.05,cp,0.5448,0.04148243497528502,0.4552,0.95,5000
200,0.025,5.0,0.05,normal,0.3362,0.030529063210472846,0.6638,0.95,5000
200,0.025,5.0,0.1,jeffreys,0.25,0.03215299449378306,0.75,0.95,5000
200,0.025,5.0,0.1,cp,0.369,0.03748326369099873,0.631,0.95,5000
200,0.025,5.0,0.1,normal,0.2096,0.02463370622772913,0.7904,0.95,5000
200,0.025,5.0,0.15,jeffreys,0.172,0.029815349916025115,0.828,0.95,5000
200,0.025,5.0,0.15,cp,0.2652,0.0352482589397632,0.7348,0.95,5000
200,0.025,5.0,0.15,normal,0.1458,0.021331134126390705,0.8542,0.95,5000
200,0.025,5.0,0.2,jeffreys,0.1386,0.02825691404403157,0.8614,0.95,5000
200,0.025,5.0,0.2,cp,0.2078,0.03375334247234765,0.7922,0.95,5000
200,0.025,5.0,0.2,normal,0.1152,0.019195984819140866,0.8848,0.95,5000
200,0.03,6.0,0.0,jeffreys,0.9646,0.04716122723454654,0.0354,0.95,5000
200,0.03,6.0,0.0,cp,0.9646,0.052054033826788575,0.0354,0.95,5000
200,0.03,6.0,0.0,normal,0.9334,0.045741258911635774,0.0666,0.95,5000
200,0.03,6.0,0.01,jeffreys,0.786,0.04536569622403539,0.214,0.95,5000
200,0.03,6.0,0.01,cp,0.786,0.05028216698552708,0.214,0.95,5000
200,0.03,6.0,0.01,normal,0.711,0.04288195865546122,0.289,0.95,5000
200,0.03,6.0,0.02,jeffreys,0.6696,0.044401205496845834,0.3304,0.95,5000
200,0.03,6.0,0.02,cp,0.6696,0.04935592533493142,0.3304,0.95,5000
200,0.03,6.0,0.02,normal,0.583,0.04123287572545182,0.417,0.95,5000
200,0.03,6.0,0.05,jeffreys,0.4624,0.040428887614595135,0.5376,0.95,5000
200,0.03,6.0,0.05,cp,0.4624,0.04553084573879078,0.5376,0.95,5000
200,0.03,6.0,0.05,normal,0.3888,0.035455751915022614,0.6112,0.95,5000
200,0.03,6.0,0.1,jeffreys,0.3064,0.03666571710589484,0.6936,0.95,5000
200,0.03,6.0,0.1,cp,0.3064,0.04192974184225836,0.6936,0.95,5000
200,0.03,6.0,0.1,normal,0.2454,0.03001486084885114,0.7546,0.95,5000
200,0.03,6.0,0.15,jeffreys,0.2256,0.03202771977925031,0.7744,0.95,5000
200,0.03,6.0,0.15,cp,0.2256,0.03741014150533811,0.7744,0.95,5000
200,0.03,6.0,0.15,normal,0.1806,0.024074186072777344,0.8194,0.95,5000
200,0.03,6.0,0.2,jeffreys,0.1724,0.03128985744268169,0.8276,0.95,5000
200,0.03,6.0,0.2,cp,0.1724,0.03673990691207675,0.8276,0.95,5000
200,0.03,6.0,0.2,normal,0.1386,0.022772415438779562,0.8614,0.95,5000
200,0.0375,7.5,0.0,jeffreys,0.9634,0.052657203608012355,0.0366,0.95,5000
200,0.0375,7.5,0.0,cp,0.9634,0.05755767761775287,0.0366,0.95,5000
200,0.0375,7.5,0.0,normal,0.9382,0.0517463676995491,0.0618,0.95,5000
200,0.0375,7.5,0.01,jeffreys,0.7688,0.050824155909781676,0.2312,0.95,5000
200,0.0375,7.5,0.01,cp,0.7688,0.05573103417282835,0.2312,0.95,5000
200,0.0375,7.5,0.01,normal,0.7182,0.049150569707289406,0.2818,0.95,5000
200,0.0375,7.5,0.02,jeffreys,0.6618,0.049090636890309285,0.3382,0.95,5000
200,0.0375,7.5,0.02,cp,0.6618,0.05402168794228545,0.3382,0.95,5000
200,0.0375,7.5,0.02,normal,0.5984,0.04674014918781577,0.4016,0.95,5000
200,0.0375,7.5,0.05,jeffreys,0.4532,0.044629254351383325,0.5468,0.95,5000
200,0.0375,7.5,0.05,cp,0.4532,0.04967352232805968,0.5468,0.95,5000
200,0.0375,7.5,0.05,normal,0.3926,0.04055595933481543,0.6074,0.95,5000
200,0.0375,7.5,0.1,jeffreys,0.2926,0.04126289612827481,0.7074,0.95,5000
200,0.0375,7.5,0.1,cp,0.2926,0.04645912676888575,0.7074,0.95,5000
200,0.0375,7.5,0.1,normal,0.2548,0.03549446597895383,0.7452,0.95,5000
200,0.0375,7.5,0.15,jeffreys,0.2108,0.036897090842531184,0.7892,0.95,5000
200,0.0375,7.5,0.15,cp,0.2108,0.04220613979443947,0.7892,0.95,5000
200,0.0375,7.5,0.15,normal,0.1798,0.029841816518532273,0.8202,0.95,5000
200,0.0375,7.5,0.2,jeffreys,0.174,0.034861236699545495,0.826,0.95,5000
200,0.0375,7.5,0.2,cp,0.174,0.040250090624737736,0.826,0.95,5000
200,0.0375,7.5,0.2,normal,0.1476,0.027050265840949744,0.8524,0.95,5000
200,0.05,10.0,0.0,jeffreys,0.9468,0.06035557031782054,0.0532,0.95,5000
200,0.05,10.0,0.0,cp,0.9636,0.06526471621692666,0.0364,0.95,5000
200,0.05,10.0,0.0,normal,0.9276,0.059818221981581585,0.0724,0.95,5000
200,0.05,10.0,0.01,jeffreys,0.7424,0.058396322347841104,0.2576,0.95,5000
200,0.05,10.0,0.01,cp,0.7956,0.06330215624702457,0.2044,0.95,5000
200,0.05,10.0,0.01,normal,0.6928,0.05746729882548643,0.3072,0.95,5000
200,0.05,10.0,0.02,jeffreys,0.6128,0.05689529188883738,0.3872,0.95,5000
200,0.05,10.0,0.02,cp,0.6764,0.0618095583982267,0.3236,0.95,5000
200,0.05,10.0,0.02,normal,0.567,0.055491568567285196,0.433,0.95,5000
200,0.05,10.0,0.05,jeffreys,0.4152,0.05357931683544742,0.5848,0.95,5000
200,0.05,10.0,0.05,cp,0.4748,0.05856320250081419,0.5252,0.95,5000
200,0.05,10.0,0.05,normal,0.3782,0.05083476994097251,0.6218,0.95,5000
200,0.05,10.0,0.1,jeffreys,0.2902,0.04801246323540238,0.7098,0.95,5000
200,0.05,10.0,0.1,cp,0.3386,0.0531198132436401,0.6614,0.95,5000
200,0.05,10.0,0.1,normal,0.2618,0.043544538638880706,0.7382,0.95,5000
200,0.05,10.0,0.15,jeffreys,0.2076,0.04408095131859217,0.7924,0.95,5000
200,0.05,10.0,0.15,cp,0.2438,0.04929590491613364,0.7562,0.95,5000
200,0.05,10.0,0.15,normal,0.1882,0.03830159545936369,0.8118,0.95,5000
200,0.05,10.0,0.2,jeffreys,0.1654,0.04216732536123158,0.8346,0.95,5000
200,0.05,10.0,0.2,cp,0.1942,0.047456366913144185,0.8058,0.95,5000
200,0.05,10.0,0.2,normal,0.1466,0.03562374746104488,0.8534,0.95,5000
